,id,article_id,attribute,code,confidence,session_id,datetime
5623,5694,8357,mw_compensation,2,7,28031,2023-09-27 12:31:52
5624,5695,8357,mw_inconvenience_hassle,2,7,28031,2023-09-27 12:31:52
5625,5696,8357,mw_inconvenience_remember,2,7,28031,2023-09-27 12:31:52
5626,5697,8357,mw_access_diff,2,7,28031,2023-09-27 12:31:52
5627,5698,8345,mw_attention_trust,2,7,28031,2023-09-27 12:34:09
5628,5699,8345,mw_compensation,2,7,28031,2023-09-27 12:34:09
5629,5700,8345,mw_independence_forced,2,7,28031,2023-09-27 12:34:09
5630,5701,8345,mw_inconvenience_hassle,2,7,28031,2023-09-27 12:34:09
5631,5702,8345,mw_appearance,2,7,28031,2023-09-27 12:34:09
5632,5703,8345,mw_comfort_hot,2,7,28031,2023-09-27 12:34:09
5633,5704,8345,mw_access_cost,2,7,28031,2023-09-27 12:34:09
5634,5705,8345,mw_efficacy_eff,2,7,28031,2023-09-27 12:34:09
5635,5706,8345,mw_efficacy_health,2,7,28031,2023-09-27 12:34:09
5636,5707,8345,mw_access_diff,2,7,28031,2023-09-27 12:34:09
5637,5708,8345,mw_comfort_breathe,2,7,28031,2023-09-27 12:34:09
5638,5709,8345,mw_attention_uncomfortable,2,7,28031,2023-09-27 12:34:09
5639,5710,8345,mw_independence_authority,2,7,28031,2023-09-27 12:34:09
5640,5711,8345,mw_inconvenience_remember,2,7,28031,2023-09-27 12:34:09
5641,5712,8422,mw_comfort_breathe,2,5,80651,2023-09-27 12:37:13
5642,5713,8422,mw_access_diff,2,5,80651,2023-09-27 12:37:13
5643,5714,8422,mw_inconvenience_hassle,0,5,80651,2023-09-27 12:37:13
5644,5715,8422,mw_appearance,2,5,80651,2023-09-27 12:37:13
5645,5716,8422,mw_independence_authority,0,5,80651,2023-09-27 12:37:13
5646,5717,8422,mw_attention_trust,2,4,80651,2023-09-27 12:37:13
5647,5718,8422,mw_attention_uncomfortable,0,5,80651,2023-09-27 12:37:13
5648,5719,8422,mw_compensation,2,5,80651,2023-09-27 12:37:13
5649,5720,8422,mw_inconvenience_remember,0,5,80651,2023-09-27 12:37:13
5650,5721,8422,mw_independence_forced,0,6,80651,2023-09-27 12:37:13
5651,5722,8422,mw_comfort_hot,2,5,80651,2023-09-27 12:37:13
5652,5723,8422,mw_access_cost,2,5,80651,2023-09-27 12:37:13
5653,5724,8422,mw_efficacy_health,0,5,80651,2023-09-27 12:37:13
5654,5725,8422,mw_efficacy_eff,0,5,80651,2023-09-27 12:37:13
5655,5726,8457,mw_attention_trust,2,7,28031,2023-09-27 12:38:39
5656,5727,8457,mw_efficacy_health,2,7,28031,2023-09-27 12:38:39
5657,5728,8457,mw_access_diff,2,7,28031,2023-09-27 12:38:39
5658,5729,8457,mw_comfort_hot,2,7,28031,2023-09-27 12:38:39
5659,5730,8457,mw_comfort_breathe,0,5,28031,2023-09-27 12:38:39
5660,5731,8457,mw_compensation,2,4,28031,2023-09-27 12:38:39
5661,5732,8457,mw_independence_authority,1,5,28031,2023-09-27 12:38:39
5662,5733,8457,mw_access_cost,2,7,28031,2023-09-27 12:38:39
5663,5734,8457,mw_efficacy_eff,2,7,28031,2023-09-27 12:38:39
5664,5735,8457,mw_independence_forced,2,6,28031,2023-09-27 12:38:39
5665,5736,8457,mw_inconvenience_remember,2,4,28031,2023-09-27 12:38:39
5666,5737,8457,mw_appearance,2,6,28031,2023-09-27 12:38:39
5667,5738,8457,mw_inconvenience_hassle,2,5,28031,2023-09-27 12:38:39
5668,5739,8457,mw_attention_uncomfortable,2,7,28031,2023-09-27 12:38:39
5669,5740,8393,mw_inconvenience_remember,2,6,80651,2023-09-27 12:40:20
5670,5741,8393,mw_inconvenience_hassle,2,6,80651,2023-09-27 12:40:20
5671,5742,8393,mw_comfort_breathe,2,5,80651,2023-09-27 12:40:20
5672,5743,8393,mw_efficacy_health,2,6,80651,2023-09-27 12:40:20
5673,5744,8393,mw_independence_authority,2,6,80651,2023-09-27 12:40:20
5674,5745,8393,mw_access_diff,2,6,80651,2023-09-27 12:40:20
5675,5746,8393,mw_attention_uncomfortable,2,6,80651,2023-09-27 12:40:20
5676,5747,8393,mw_access_cost,2,6,80651,2023-09-27 12:40:20
5677,5748,8393,mw_efficacy_eff,2,6,80651,2023-09-27 12:40:20
5678,5749,8393,mw_attention_trust,2,6,80651,2023-09-27 12:40:20
5679,5750,8393,mw_compensation,2,6,80651,2023-09-27 12:40:20
5680,5751,8393,mw_comfort_hot,2,6,80651,2023-09-27 12:40:20
5681,5752,8393,mw_independence_forced,2,6,80651,2023-09-27 12:40:20
5682,5753,8393,mw_appearance,0,4,80651,2023-09-27 12:40:20
5683,5754,8447,mw_comfort_hot,2,7,28031,2023-09-27 12:41:50
5684,5755,8447,mw_comfort_breathe,2,4,28031,2023-09-27 12:41:50
5685,5756,8447,mw_inconvenience_hassle,2,7,28031,2023-09-27 12:41:50
5686,5757,8447,mw_efficacy_health,0,5,28031,2023-09-27 12:41:50
5687,5758,8447,mw_inconvenience_remember,2,7,28031,2023-09-27 12:41:50
5688,5759,8447,mw_efficacy_eff,1,5,28031,2023-09-27 12:41:50
5689,5760,8447,mw_independence_authority,2,7,28031,2023-09-27 12:41:50
5690,5761,8447,mw_appearance,2,7,28031,2023-09-27 12:41:50
5691,5762,8447,mw_attention_trust,2,7,28031,2023-09-27 12:41:50
5692,5763,8447,mw_access_cost,2,7,28031,2023-09-27 12:41:50
5693,5764,8447,mw_independence_forced,2,7,28031,2023-09-27 12:41:50
5694,5765,8447,mw_attention_uncomfortable,2,7,28031,2023-09-27 12:41:50
5695,5766,8447,mw_compensation,2,7,28031,2023-09-27 12:41:50
5696,5767,8447,mw_access_diff,2,7,28031,2023-09-27 12:41:50
5697,5768,8421,mw_efficacy_eff,0,5,28031,2023-09-27 12:44:07
5698,5769,8421,mw_appearance,2,7,28031,2023-09-27 12:44:07
5699,5770,8421,mw_comfort_hot,2,7,28031,2023-09-27 12:44:07
5700,5771,8421,mw_inconvenience_hassle,2,7,28031,2023-09-27 12:44:07
5701,5772,8421,mw_efficacy_health,0,5,28031,2023-09-27 12:44:07
5702,5773,8421,mw_comfort_breathe,2,7,28031,2023-09-27 12:44:07
5703,5774,8421,mw_attention_trust,2,7,28031,2023-09-27 12:44:07
5704,5775,8421,mw_compensation,2,7,28031,2023-09-27 12:44:07
5705,5776,8421,mw_attention_uncomfortable,2,7,28031,2023-09-27 12:44:07
5706,5777,8421,mw_access_cost,2,7,28031,2023-09-27 12:44:07
5707,5778,8421,mw_inconvenience_remember,2,7,28031,2023-09-27 12:44:07
5708,5779,8421,mw_independence_forced,0,7,28031,2023-09-27 12:44:07
5709,5780,8421,mw_independence_authority,0,7,28031,2023-09-27 12:44:07
5710,5781,8421,mw_access_diff,2,7,28031,2023-09-27 12:44:07
5711,5782,8402,mw_inconvenience_hassle,2,6,80651,2023-09-27 12:44:10
5712,5783,8402,mw_appearance,2,6,80651,2023-09-27 12:44:10
5713,5784,8402,mw_comfort_breathe,2,5,80651,2023-09-27 12:44:10
5714,5785,8402,mw_inconvenience_remember,2,5,80651,2023-09-27 12:44:10
5715,5786,8402,mw_efficacy_health,1,5,80651,2023-09-27 12:44:10
5716,5787,8402,mw_access_cost,1,4,80651,2023-09-27 12:44:10
5717,5788,8402,mw_efficacy_eff,1,5,80651,2023-09-27 12:44:10
5718,5789,8402,mw_access_diff,1,4,80651,2023-09-27 12:44:10
5719,5790,8402,mw_attention_trust,2,7,80651,2023-09-27 12:44:10
5720,5791,8402,mw_comfort_hot,2,5,80651,2023-09-27 12:44:10
5721,5792,8402,mw_independence_forced,2,6,80651,2023-09-27 12:44:10
5722,5793,8402,mw_attention_uncomfortable,2,7,80651,2023-09-27 12:44:10
5723,5794,8402,mw_compensation,2,5,80651,2023-09-27 12:44:10
5724,5795,8402,mw_independence_authority,2,6,80651,2023-09-27 12:44:10
5725,5796,8403,mw_inconvenience_hassle,2,7,28031,2023-09-27 12:52:24
5726,5797,8403,mw_comfort_breathe,2,7,28031,2023-09-27 12:52:24
5727,5798,8403,mw_independence_authority,2,7,28031,2023-09-27 12:52:24
5728,5799,8403,mw_attention_trust,2,7,28031,2023-09-27 12:52:24
5729,5800,8403,mw_independence_forced,2,7,28031,2023-09-27 12:52:24
5730,5801,8403,mw_appearance,2,7,28031,2023-09-27 12:52:24
5731,5802,8403,mw_attention_uncomfortable,2,7,28031,2023-09-27 12:52:24
5732,5803,8403,mw_access_cost,2,7,28031,2023-09-27 12:52:24
5733,5804,8403,mw_compensation,2,7,28031,2023-09-27 12:52:24
5734,5805,8403,mw_efficacy_health,1,5,28031,2023-09-27 12:52:24
5735,5806,8403,mw_comfort_hot,2,7,28031,2023-09-27 12:52:24
5736,5807,8403,mw_access_diff,2,7,28031,2023-09-27 12:52:24
5737,5808,8403,mw_inconvenience_remember,2,7,28031,2023-09-27 12:52:24
5738,5809,8403,mw_efficacy_eff,1,6,28031,2023-09-27 12:52:24
5739,5810,8334,mw_comfort_breathe,2,7,28031,2023-09-27 12:53:39
5740,5811,8334,mw_independence_forced,2,7,28031,2023-09-27 12:53:39
5741,5812,8334,mw_efficacy_health,2,7,28031,2023-09-27 12:53:39
5742,5813,8334,mw_attention_trust,2,7,28031,2023-09-27 12:53:39
5743,5814,8334,mw_inconvenience_hassle,2,7,28031,2023-09-27 12:53:39
5744,5815,8334,mw_attention_uncomfortable,2,7,28031,2023-09-27 12:53:39
5745,5816,8334,mw_access_diff,2,7,28031,2023-09-27 12:53:39
5746,5817,8334,mw_appearance,2,7,28031,2023-09-27 12:53:39
5747,5818,8334,mw_independence_authority,2,7,28031,2023-09-27 12:53:39
5748,5819,8334,mw_inconvenience_remember,2,7,28031,2023-09-27 12:53:39
5749,5820,8334,mw_compensation,2,7,28031,2023-09-27 12:53:39
5750,5821,8334,mw_efficacy_eff,2,7,28031,2023-09-27 12:53:39
5751,5822,8334,mw_comfort_hot,2,7,28031,2023-09-27 12:53:39
5752,5823,8334,mw_access_cost,2,7,28031,2023-09-27 12:53:39
5753,5824,8396,mw_access_diff,2,7,48093,2023-09-27 13:00:56
5754,5825,8396,mw_efficacy_eff,0,6,48093,2023-09-27 13:00:56
5755,5826,8396,mw_access_cost,2,7,48093,2023-09-27 13:00:56
5756,5827,8396,mw_comfort_hot,2,6,48093,2023-09-27 13:00:56
5757,5828,8396,mw_comfort_breathe,0,5,48093,2023-09-27 13:00:56
5758,5829,8396,mw_efficacy_health,0,6,48093,2023-09-27 13:00:56
5759,5830,8396,mw_inconvenience_hassle,0,5,48093,2023-09-27 13:00:56
5760,5831,8396,mw_inconvenience_remember,0,5,48093,2023-09-27 13:00:56
5761,5832,8396,mw_appearance,2,6,48093,2023-09-27 13:00:56
5762,5833,8396,mw_compensation,2,4,48093,2023-09-27 13:00:56
5763,5834,8396,mw_attention_trust,2,6,48093,2023-09-27 13:00:56
5764,5835,8396,mw_attention_uncomfortable,0,5,48093,2023-09-27 13:00:56
5765,5836,8396,mw_independence_forced,0,7,48093,2023-09-27 13:00:56
5766,5837,8396,mw_independence_authority,0,5,48093,2023-09-27 13:00:56
5767,5838,8402,mw_appearance,2,7,28031,2023-09-27 13:01:25
5768,5839,8402,mw_comfort_hot,2,7,28031,2023-09-27 13:01:25
5769,5840,8402,mw_comfort_breathe,2,7,28031,2023-09-27 13:01:25
5770,5841,8402,mw_inconvenience_hassle,2,6,28031,2023-09-27 13:01:25
5771,5842,8402,mw_attention_trust,2,7,28031,2023-09-27 13:01:25
5772,5843,8402,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:01:25
5773,5844,8402,mw_inconvenience_remember,2,7,28031,2023-09-27 13:01:25
5774,5845,8402,mw_efficacy_eff,1,6,28031,2023-09-27 13:01:25
5775,5846,8402,mw_access_diff,2,4,28031,2023-09-27 13:01:25
5776,5847,8402,mw_compensation,2,7,28031,2023-09-27 13:01:25
5777,5848,8402,mw_independence_authority,2,5,28031,2023-09-27 13:01:25
5778,5849,8402,mw_efficacy_health,1,6,28031,2023-09-27 13:01:25
5779,5850,8402,mw_access_cost,2,7,28031,2023-09-27 13:01:25
5780,5851,8402,mw_independence_forced,2,7,28031,2023-09-27 13:01:25
5781,5852,8378,mw_comfort_breathe,2,7,28031,2023-09-27 13:02:41
5782,5853,8378,mw_efficacy_eff,2,7,28031,2023-09-27 13:02:41
5783,5854,8378,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:02:41
5784,5855,8378,mw_independence_forced,2,7,28031,2023-09-27 13:02:41
5785,5856,8378,mw_independence_authority,2,7,28031,2023-09-27 13:02:41
5786,5857,8378,mw_efficacy_health,2,7,28031,2023-09-27 13:02:41
5787,5858,8378,mw_comfort_hot,2,7,28031,2023-09-27 13:02:41
5788,5859,8378,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:02:41
5789,5860,8378,mw_access_diff,2,7,28031,2023-09-27 13:02:41
5790,5861,8378,mw_appearance,2,7,28031,2023-09-27 13:02:41
5791,5862,8378,mw_access_cost,2,7,28031,2023-09-27 13:02:41
5792,5863,8378,mw_attention_trust,2,7,28031,2023-09-27 13:02:41
5793,5864,8378,mw_compensation,2,7,28031,2023-09-27 13:02:41
5794,5865,8378,mw_inconvenience_remember,2,7,28031,2023-09-27 13:02:41
5795,5866,8414,mw_efficacy_health,2,7,28031,2023-09-27 13:03:43
5796,5867,8414,mw_efficacy_eff,2,7,28031,2023-09-27 13:03:43
5797,5868,8414,mw_compensation,2,7,28031,2023-09-27 13:03:43
5798,5869,8414,mw_comfort_hot,2,7,28031,2023-09-27 13:03:43
5799,5870,8414,mw_access_diff,2,7,28031,2023-09-27 13:03:43
5800,5871,8414,mw_comfort_breathe,2,7,28031,2023-09-27 13:03:43
5801,5872,8414,mw_independence_authority,2,7,28031,2023-09-27 13:03:43
5802,5873,8414,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:03:43
5803,5874,8414,mw_attention_trust,2,7,28031,2023-09-27 13:03:43
5804,5875,8414,mw_inconvenience_hassle,0,5,28031,2023-09-27 13:03:43
5805,5876,8414,mw_access_cost,2,7,28031,2023-09-27 13:03:43
5806,5877,8414,mw_inconvenience_remember,0,5,28031,2023-09-27 13:03:43
5807,5878,8414,mw_independence_forced,2,7,28031,2023-09-27 13:03:43
5808,5879,8414,mw_appearance,2,7,28031,2023-09-27 13:03:43
5809,5880,8444,mw_efficacy_eff,2,7,28031,2023-09-27 13:05:58
5810,5881,8444,mw_access_cost,2,7,28031,2023-09-27 13:05:58
5811,5882,8444,mw_inconvenience_remember,2,7,28031,2023-09-27 13:05:58
5812,5883,8444,mw_comfort_breathe,2,7,28031,2023-09-27 13:05:58
5813,5884,8444,mw_appearance,2,7,28031,2023-09-27 13:05:58
5814,5885,8444,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:05:58
5815,5886,8444,mw_independence_authority,2,7,28031,2023-09-27 13:05:58
5816,5887,8444,mw_compensation,2,7,28031,2023-09-27 13:05:58
5817,5888,8444,mw_independence_forced,2,7,28031,2023-09-27 13:05:58
5818,5889,8444,mw_efficacy_health,2,7,28031,2023-09-27 13:05:58
5819,5890,8444,mw_access_diff,2,7,28031,2023-09-27 13:05:58
5820,5891,8444,mw_attention_trust,2,7,28031,2023-09-27 13:05:58
5821,5892,8444,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:05:58
5822,5893,8444,mw_comfort_hot,2,7,28031,2023-09-27 13:05:58
5823,5894,8435,mw_independence_authority,1,5,28031,2023-09-27 13:12:58
5824,5895,8435,mw_attention_trust,2,7,28031,2023-09-27 13:12:58
5825,5896,8435,mw_compensation,2,7,28031,2023-09-27 13:12:58
5826,5897,8435,mw_comfort_breathe,2,7,28031,2023-09-27 13:12:58
5827,5898,8435,mw_inconvenience_hassle,1,5,28031,2023-09-27 13:12:58
5828,5899,8435,mw_appearance,2,7,28031,2023-09-27 13:12:58
5829,5900,8435,mw_access_diff,2,7,28031,2023-09-27 13:12:58
5830,5901,8435,mw_independence_forced,1,5,28031,2023-09-27 13:12:58
5831,5902,8435,mw_access_cost,2,7,28031,2023-09-27 13:12:58
5832,5903,8435,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:12:58
5833,5904,8435,mw_inconvenience_remember,2,6,28031,2023-09-27 13:12:58
5834,5905,8435,mw_efficacy_eff,1,6,28031,2023-09-27 13:12:58
5835,5906,8435,mw_comfort_hot,2,7,28031,2023-09-27 13:12:58
5836,5907,8435,mw_efficacy_health,1,6,28031,2023-09-27 13:12:58
5837,5908,8459,mw_attention_trust,2,6,80651,2023-09-27 13:16:51
5838,5909,8459,mw_inconvenience_remember,2,6,80651,2023-09-27 13:16:51
5839,5910,8459,mw_efficacy_health,1,5,80651,2023-09-27 13:16:51
5840,5911,8459,mw_attention_uncomfortable,2,6,80651,2023-09-27 13:16:51
5841,5912,8459,mw_compensation,2,6,80651,2023-09-27 13:16:51
5842,5913,8459,mw_efficacy_eff,2,6,80651,2023-09-27 13:16:51
5843,5914,8459,mw_appearance,2,6,80651,2023-09-27 13:16:51
5844,5915,8459,mw_comfort_hot,2,6,80651,2023-09-27 13:16:51
5845,5916,8459,mw_access_diff,2,6,80651,2023-09-27 13:16:51
5846,5917,8459,mw_comfort_breathe,2,5,80651,2023-09-27 13:16:51
5847,5918,8459,mw_independence_forced,2,6,80651,2023-09-27 13:16:51
5848,5919,8459,mw_access_cost,2,6,80651,2023-09-27 13:16:51
5849,5920,8459,mw_inconvenience_hassle,0,5,80651,2023-09-27 13:16:51
5850,5921,8459,mw_independence_authority,2,6,80651,2023-09-27 13:16:51
5851,5922,8412,mw_attention_trust,2,7,80651,2023-09-27 13:17:45
5852,5923,8412,mw_independence_forced,2,7,80651,2023-09-27 13:17:45
5853,5924,8412,mw_attention_uncomfortable,2,7,80651,2023-09-27 13:17:45
5854,5925,8412,mw_efficacy_health,2,7,80651,2023-09-27 13:17:45
5855,5926,8412,mw_comfort_breathe,2,7,80651,2023-09-27 13:17:45
5856,5927,8412,mw_compensation,2,7,80651,2023-09-27 13:17:45
5857,5928,8412,mw_appearance,2,7,80651,2023-09-27 13:17:45
5858,5929,8412,mw_inconvenience_hassle,2,7,80651,2023-09-27 13:17:45
5859,5930,8412,mw_independence_authority,2,7,80651,2023-09-27 13:17:45
5860,5931,8412,mw_access_cost,2,7,80651,2023-09-27 13:17:45
5861,5932,8412,mw_inconvenience_remember,2,7,80651,2023-09-27 13:17:45
5862,5933,8412,mw_comfort_hot,2,7,80651,2023-09-27 13:17:45
5863,5934,8412,mw_access_diff,2,7,80651,2023-09-27 13:17:45
5864,5935,8412,mw_efficacy_eff,2,7,80651,2023-09-27 13:17:45
5865,5936,8390,mw_efficacy_eff,1,5,80651,2023-09-27 13:19:30
5866,5937,8390,mw_inconvenience_remember,2,5,80651,2023-09-27 13:19:30
5867,5938,8390,mw_independence_authority,2,6,80651,2023-09-27 13:19:30
5868,5939,8390,mw_efficacy_health,1,6,80651,2023-09-27 13:19:30
5869,5940,8390,mw_access_diff,1,5,80651,2023-09-27 13:19:30
5870,5941,8390,mw_comfort_breathe,2,6,80651,2023-09-27 13:19:30
5871,5942,8390,mw_attention_trust,2,6,80651,2023-09-27 13:19:30
5872,5943,8390,mw_comfort_hot,2,6,80651,2023-09-27 13:19:30
5873,5944,8390,mw_appearance,2,6,80651,2023-09-27 13:19:30
5874,5945,8390,mw_attention_uncomfortable,2,6,80651,2023-09-27 13:19:30
5875,5946,8390,mw_compensation,2,6,80651,2023-09-27 13:19:30
5876,5947,8390,mw_inconvenience_hassle,2,6,80651,2023-09-27 13:19:30
5877,5948,8390,mw_access_cost,2,6,80651,2023-09-27 13:19:30
5878,5949,8390,mw_independence_forced,2,6,80651,2023-09-27 13:19:30
5879,5950,8453,mw_efficacy_health,1,7,80651,2023-09-27 13:21:21
5880,5951,8453,mw_comfort_breathe,2,5,80651,2023-09-27 13:21:21
5881,5952,8453,mw_compensation,1,5,80651,2023-09-27 13:21:21
5882,5953,8453,mw_comfort_hot,2,5,80651,2023-09-27 13:21:21
5883,5954,8453,mw_inconvenience_remember,2,5,80651,2023-09-27 13:21:21
5884,5955,8453,mw_efficacy_eff,1,7,80651,2023-09-27 13:21:21
5885,5956,8453,mw_access_diff,2,6,80651,2023-09-27 13:21:21
5886,5957,8453,mw_independence_forced,1,5,80651,2023-09-27 13:21:21
5887,5958,8453,mw_appearance,2,6,80651,2023-09-27 13:21:21
5888,5959,8453,mw_inconvenience_hassle,1,5,80651,2023-09-27 13:21:21
5889,5960,8453,mw_attention_uncomfortable,1,5,80651,2023-09-27 13:21:21
5890,5961,8453,mw_independence_authority,2,6,80651,2023-09-27 13:21:21
5891,5962,8453,mw_access_cost,2,5,80651,2023-09-27 13:21:21
5892,5963,8453,mw_attention_trust,1,5,80651,2023-09-27 13:21:21
5893,5964,8463,mw_comfort_breathe,2,5,80651,2023-09-27 13:23:35
5894,5965,8463,mw_appearance,2,6,80651,2023-09-27 13:23:35
5895,5966,8463,mw_attention_trust,2,6,80651,2023-09-27 13:23:35
5896,5967,8463,mw_inconvenience_hassle,0,5,80651,2023-09-27 13:23:35
5897,5968,8463,mw_inconvenience_remember,2,6,80651,2023-09-27 13:23:35
5898,5969,8463,mw_access_diff,2,6,80651,2023-09-27 13:23:35
5899,5970,8463,mw_comfort_hot,2,6,80651,2023-09-27 13:23:35
5900,5971,8463,mw_efficacy_health,0,5,80651,2023-09-27 13:23:35
5901,5972,8463,mw_efficacy_eff,0,5,80651,2023-09-27 13:23:35
5902,5973,8463,mw_independence_forced,0,5,80651,2023-09-27 13:23:35
5903,5974,8463,mw_independence_authority,0,5,80651,2023-09-27 13:23:35
5904,5975,8463,mw_attention_uncomfortable,2,6,80651,2023-09-27 13:23:35
5905,5976,8463,mw_compensation,2,6,80651,2023-09-27 13:23:35
5906,5977,8463,mw_access_cost,2,6,80651,2023-09-27 13:23:35
5907,5978,8442,mw_attention_trust,2,6,80651,2023-09-27 13:24:47
5908,5979,8442,mw_inconvenience_hassle,2,6,80651,2023-09-27 13:24:47
5909,5980,8442,mw_inconvenience_remember,2,6,80651,2023-09-27 13:24:47
5910,5981,8442,mw_appearance,2,6,80651,2023-09-27 13:24:47
5911,5982,8442,mw_compensation,2,6,80651,2023-09-27 13:24:47
5912,5983,8442,mw_comfort_breathe,0,5,80651,2023-09-27 13:24:47
5913,5984,8442,mw_efficacy_eff,1,5,80651,2023-09-27 13:24:47
5914,5985,8442,mw_independence_authority,2,6,80651,2023-09-27 13:24:47
5915,5986,8442,mw_access_diff,2,6,80651,2023-09-27 13:24:47
5916,5987,8442,mw_access_cost,2,6,80651,2023-09-27 13:24:47
5917,5988,8442,mw_attention_uncomfortable,2,6,80651,2023-09-27 13:24:47
5918,5989,8442,mw_comfort_hot,2,5,80651,2023-09-27 13:24:47
5919,5990,8442,mw_efficacy_health,2,6,80651,2023-09-27 13:24:47
5920,5991,8442,mw_independence_forced,2,6,80651,2023-09-27 13:24:47
5921,5992,8429,mw_comfort_breathe,2,6,80651,2023-09-27 13:27:09
5922,5993,8429,mw_comfort_hot,2,6,80651,2023-09-27 13:27:09
5923,5994,8429,mw_attention_trust,2,6,80651,2023-09-27 13:27:09
5924,5995,8429,mw_attention_uncomfortable,2,6,80651,2023-09-27 13:27:09
5925,5996,8429,mw_independence_forced,0,6,80651,2023-09-27 13:27:09
5926,5997,8429,mw_inconvenience_remember,2,6,80651,2023-09-27 13:27:09
5927,5998,8429,mw_appearance,2,6,80651,2023-09-27 13:27:09
5928,5999,8429,mw_efficacy_eff,0,5,80651,2023-09-27 13:27:09
5929,6000,8429,mw_access_diff,2,6,80651,2023-09-27 13:27:09
5930,6001,8429,mw_access_cost,2,6,80651,2023-09-27 13:27:09
5931,6002,8429,mw_compensation,1,5,80651,2023-09-27 13:27:09
5932,6003,8429,mw_efficacy_health,0,5,80651,2023-09-27 13:27:09
5933,6004,8429,mw_independence_authority,2,6,80651,2023-09-27 13:27:09
5934,6005,8429,mw_inconvenience_hassle,0,6,80651,2023-09-27 13:27:09
5935,6006,8395,mw_independence_forced,2,6,40617,2023-09-27 13:27:52
5936,6007,8395,mw_appearance,2,7,40617,2023-09-27 13:27:52
5937,6008,8395,mw_comfort_breathe,2,6,40617,2023-09-27 13:27:52
5938,6009,8395,mw_attention_trust,2,7,40617,2023-09-27 13:27:52
5939,6010,8395,mw_efficacy_eff,2,6,40617,2023-09-27 13:27:52
5940,6011,8395,mw_comfort_hot,2,6,40617,2023-09-27 13:27:52
5941,6012,8395,mw_independence_authority,2,7,40617,2023-09-27 13:27:52
5942,6013,8395,mw_attention_uncomfortable,2,7,40617,2023-09-27 13:27:52
5943,6014,8395,mw_inconvenience_hassle,1,4,40617,2023-09-27 13:27:52
5944,6015,8395,mw_access_diff,2,6,40617,2023-09-27 13:27:52
5945,6016,8395,mw_access_cost,2,6,40617,2023-09-27 13:27:52
5946,6017,8395,mw_inconvenience_remember,2,6,40617,2023-09-27 13:27:52
5947,6018,8395,mw_compensation,2,7,40617,2023-09-27 13:27:52
5948,6019,8395,mw_efficacy_health,2,6,40617,2023-09-27 13:27:52
5949,6020,8401,mw_efficacy_eff,2,6,40617,2023-09-27 13:30:26
5950,6021,8401,mw_access_diff,2,4,40617,2023-09-27 13:30:26
5951,6022,8401,mw_efficacy_health,2,7,40617,2023-09-27 13:30:26
5952,6023,8401,mw_inconvenience_remember,2,7,40617,2023-09-27 13:30:26
5953,6024,8401,mw_attention_trust,2,7,40617,2023-09-27 13:30:26
5954,6025,8401,mw_comfort_breathe,2,7,40617,2023-09-27 13:30:26
5955,6026,8401,mw_access_cost,2,6,40617,2023-09-27 13:30:26
5956,6027,8401,mw_compensation,2,7,40617,2023-09-27 13:30:26
5957,6028,8401,mw_inconvenience_hassle,2,7,40617,2023-09-27 13:30:26
5958,6029,8401,mw_independence_authority,2,7,40617,2023-09-27 13:30:26
5959,6030,8401,mw_appearance,2,7,40617,2023-09-27 13:30:26
5960,6031,8401,mw_independence_forced,2,7,40617,2023-09-27 13:30:26
5961,6032,8401,mw_attention_uncomfortable,2,7,40617,2023-09-27 13:30:26
5962,6033,8401,mw_comfort_hot,2,6,40617,2023-09-27 13:30:26
5963,6034,8329,mw_access_diff,2,7,28031,2023-09-27 13:31:29
5964,6035,8329,mw_efficacy_eff,0,5,28031,2023-09-27 13:31:29
5965,6036,8329,mw_comfort_breathe,2,7,28031,2023-09-27 13:31:29
5966,6037,8329,mw_independence_forced,0,6,28031,2023-09-27 13:31:29
5967,6038,8329,mw_independence_authority,0,6,28031,2023-09-27 13:31:29
5968,6039,8329,mw_comfort_hot,2,7,28031,2023-09-27 13:31:29
5969,6040,8329,mw_compensation,2,7,28031,2023-09-27 13:31:29
5970,6041,8329,mw_attention_trust,2,7,28031,2023-09-27 13:31:29
5971,6042,8329,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:31:29
5972,6043,8329,mw_access_cost,2,7,28031,2023-09-27 13:31:29
5973,6044,8329,mw_efficacy_health,0,5,28031,2023-09-27 13:31:29
5974,6045,8329,mw_inconvenience_remember,2,7,28031,2023-09-27 13:31:29
5975,6046,8329,mw_appearance,2,7,28031,2023-09-27 13:31:29
5976,6047,8329,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:31:29
5977,6048,8366,mw_inconvenience_remember,2,5,40617,2023-09-27 13:32:20
5978,6049,8366,mw_efficacy_eff,2,5,40617,2023-09-27 13:32:20
5979,6050,8366,mw_attention_trust,2,4,40617,2023-09-27 13:32:20
5980,6051,8366,mw_comfort_hot,2,7,40617,2023-09-27 13:32:20
5981,6052,8366,mw_comfort_breathe,2,7,40617,2023-09-27 13:32:20
5982,6053,8366,mw_independence_forced,2,7,40617,2023-09-27 13:32:20
