"id","article_id","attribute","code","confidence","session_id","datetime"
"1135","7812","mw_attention_trust","1","5","67834",NULL
"1136","7812","mw_independence_forced","1","3","67834",NULL
"1137","7812","mw_access_cost","2","5","67834",NULL
"1138","7812","mw_comfort_hot","2","5","67834",NULL
"1139","7812","mw_comfort_breathe","2","5","67834",NULL
"1140","7812","mw_inconvenience_hassle","1","4","67834",NULL
"1141","7812","mw_inconvenience_remember","2","5","67834",NULL
"1142","7812","mw_attention_uncomfortable","1","5","67834",NULL
"1143","7812","mw_independence_authority","2","5","67834",NULL
"1144","7812","mw_appearance","1","5","67834",NULL
"1145","7812","mw_compensation","1","5","67834",NULL
"1146","7812","mw_efficacy_health","1","5","67834",NULL
"1147","7812","mw_efficacy_eff","1","5","67834",NULL
"1148","7812","mw_access_diff","2","6","67834",NULL
"1149","2689","mw_attention_uncomfortable","2","7","68591",NULL
"1150","2689","mw_attention_trust","2","7","68591",NULL
"1151","2689","mw_independence_authority","2","7","68591",NULL
"1152","2689","mw_comfort_breathe","2","7","68591",NULL
"1153","2689","mw_appearance","2","7","68591",NULL
"1154","2689","mw_compensation","2","7","68591",NULL
"1155","2689","mw_access_diff","2","7","68591",NULL
"1156","2689","mw_comfort_hot","2","7","68591",NULL
"1157","2689","mw_efficacy_health","2","7","68591",NULL
"1158","2689","mw_inconvenience_remember","2","7","68591",NULL
"1159","2689","mw_independence_forced","2","7","68591",NULL
"1160","2689","mw_access_cost","2","7","68591",NULL
"1161","2689","mw_inconvenience_hassle","2","7","68591",NULL
"1162","2689","mw_efficacy_eff","2","7","68591",NULL
"1163","7972","mw_comfort_breathe","2","7","31521",NULL
"1164","7972","mw_efficacy_health","1","7","31521",NULL
"1165","7972","mw_efficacy_eff","1","7","31521",NULL
"1166","7972","mw_access_cost","2","5","31521",NULL
"1167","7972","mw_access_diff","1","3","31521",NULL
"1168","7972","mw_comfort_hot","2","7","31521",NULL
"1169","7972","mw_compensation","1","3","31521",NULL
"1170","7972","mw_inconvenience_remember","1","2","31521",NULL
"1171","7972","mw_inconvenience_hassle","1","5","31521",NULL
"1172","7972","mw_appearance","2","5","31521",NULL
"1173","7972","mw_attention_trust","2","5","31521",NULL
"1174","7972","mw_attention_uncomfortable","1","3","31521",NULL
"1175","7972","mw_independence_authority","1","5","31521",NULL
"1176","7972","mw_independence_forced","1","5","31521",NULL
"1177","5283","mw_independence_authority","2","7","81924",NULL
"1178","5283","mw_inconvenience_remember","2","7","81924",NULL
"1179","5283","mw_efficacy_eff","1","6","81924",NULL
"1180","5283","mw_compensation","2","7","81924",NULL
"1181","5283","mw_comfort_breathe","2","7","81924",NULL
"1182","5283","mw_comfort_hot","2","7","81924",NULL
"1183","5283","mw_efficacy_health","1","6","81924",NULL
"1184","5283","mw_attention_trust","2","7","81924",NULL
"1185","5283","mw_inconvenience_hassle","2","7","81924",NULL
"1186","5283","mw_attention_uncomfortable","2","7","81924",NULL
"1187","5283","mw_independence_forced","2","7","81924",NULL
"1188","5283","mw_access_diff","2","7","81924",NULL
"1189","5283","mw_appearance","2","7","81924",NULL
"1190","5283","mw_access_cost","2","7","81924",NULL
"1191","255","mw_independence_authority","2","7","68591",NULL
"1192","255","mw_comfort_breathe","2","7","68591",NULL
"1193","255","mw_attention_trust","2","7","68591",NULL
"1194","255","mw_independence_forced","2","7","68591",NULL
"1195","255","mw_attention_uncomfortable","2","7","68591",NULL
"1196","255","mw_inconvenience_hassle","2","7","68591",NULL
"1197","255","mw_appearance","2","7","68591",NULL
"1198","255","mw_compensation","2","7","68591",NULL
"1199","255","mw_inconvenience_remember","2","7","68591",NULL
"1200","255","mw_efficacy_health","1","2","68591",NULL
"1201","255","mw_efficacy_eff","1","2","68591",NULL
"1202","255","mw_comfort_hot","2","7","68591",NULL
"1203","255","mw_access_cost","0","3","68591",NULL
"1204","255","mw_access_diff","0","5","68591",NULL
"1205","7956","mw_appearance","0","5","25524",NULL
"1206","7956","mw_inconvenience_hassle","0","6","25524",NULL
"1207","7956","mw_efficacy_eff","0","5","25524",NULL
"1208","7956","mw_efficacy_health","0","5","25524",NULL
"1209","7956","mw_independence_forced","0","7","25524",NULL
"1210","7956","mw_comfort_breathe","0","5","25524",NULL
"1211","7956","mw_attention_trust","0","5","25524",NULL
"1212","7956","mw_compensation","0","5","25524",NULL
"1213","7956","mw_access_cost","2","5","25524",NULL
"1214","7956","mw_attention_uncomfortable","0","5","25524",NULL
"1215","7956","mw_independence_authority","0","6","25524",NULL
"1216","7956","mw_comfort_hot","0","6","25524",NULL
"1217","7956","mw_inconvenience_remember","0","5","25524",NULL
"1218","7956","mw_access_diff","1","3","25524",NULL
"1219","6961","mw_comfort_hot","2","7","95232",NULL
"1220","6961","mw_efficacy_health","2","7","95232",NULL
"1221","6961","mw_inconvenience_hassle","2","7","95232",NULL
"1222","6961","mw_access_diff","2","7","95232",NULL
"1223","6961","mw_comfort_breathe","2","7","95232",NULL
"1224","6961","mw_efficacy_eff","2","7","95232",NULL
"1225","6961","mw_independence_authority","2","7","95232",NULL
"1226","6961","mw_attention_uncomfortable","2","7","95232",NULL
"1227","6961","mw_access_cost","2","7","95232",NULL
"1228","6961","mw_inconvenience_remember","1","4","95232",NULL
"1229","6961","mw_appearance","2","7","95232",NULL
"1230","6961","mw_compensation","2","7","95232",NULL
"1231","6961","mw_independence_forced","2","7","95232",NULL
"1232","6961","mw_attention_trust","2","7","95232",NULL
"1233","6837","mw_comfort_breathe","2","7","81924",NULL
"1234","6837","mw_independence_forced","2","7","81924",NULL
"1235","6837","mw_appearance","2","7","81924",NULL
"1236","6837","mw_inconvenience_hassle","2","7","81924",NULL
"1237","6837","mw_inconvenience_remember","2","7","81924",NULL
"1238","6837","mw_efficacy_health","2","7","81924",NULL
"1239","6837","mw_access_diff","2","6","81924",NULL
"1240","6837","mw_independence_authority","2","7","81924",NULL
"1241","6837","mw_compensation","2","7","81924",NULL
"1242","6837","mw_comfort_hot","2","7","81924",NULL
"1243","6837","mw_attention_uncomfortable","2","7","81924",NULL
"1244","6837","mw_efficacy_eff","2","7","81924",NULL
"1245","6837","mw_attention_trust","2","7","81924",NULL
"1246","6837","mw_access_cost","2","7","81924",NULL
"1247","3690","mw_comfort_breathe","2","7","31521",NULL
"1248","3690","mw_access_cost","2","5","31521",NULL
"1249","3690","mw_comfort_hot","2","7","31521",NULL
"1250","3690","mw_efficacy_health","1","5","31521",NULL
"1251","3690","mw_access_diff","0","3","31521",NULL
"1252","3690","mw_efficacy_eff","1","5","31521",NULL
"1253","3690","mw_compensation","2","5","31521",NULL
"1254","3690","mw_inconvenience_hassle","2","3","31521",NULL
"1255","3690","mw_inconvenience_remember","2","5","31521",NULL
"1256","3690","mw_appearance","2","5","31521",NULL
"1257","3690","mw_attention_trust","2","6","31521",NULL
"1258","3690","mw_attention_uncomfortable","2","7","31521",NULL
"1259","3690","mw_independence_forced","2","5","31521",NULL
"1260","3690","mw_independence_authority","2","5","31521",NULL
"1261","6341","mw_comfort_breathe","2","7","68591",NULL
"1262","6341","mw_independence_authority","1","3","68591",NULL
"1263","6341","mw_independence_forced","1","2","68591",NULL
"1264","6341","mw_attention_trust","2","7","68591",NULL
"1265","6341","mw_attention_uncomfortable","2","7","68591",NULL
"1266","6341","mw_appearance","2","7","68591",NULL
"1267","6341","mw_inconvenience_hassle","1","6","68591",NULL
"1268","6341","mw_access_cost","2","7","68591",NULL
"1269","6341","mw_inconvenience_remember","0","5","68591",NULL
"1270","6341","mw_compensation","0","5","68591",NULL
"1271","6341","mw_access_diff","2","6","68591",NULL
"1272","6341","mw_efficacy_health","1","6","68591",NULL
"1273","6341","mw_efficacy_eff","1","6","68591",NULL
"1274","6341","mw_comfort_hot","2","7","68591",NULL
"1275","6617","mw_comfort_hot","2","7","81924",NULL
"1276","6617","mw_comfort_breathe","2","7","81924",NULL
"1277","6617","mw_efficacy_eff","2","7","81924",NULL
"1278","6617","mw_efficacy_health","1","7","81924",NULL
"1279","6617","mw_access_diff","2","7","81924",NULL
"1280","6617","mw_access_cost","2","7","81924",NULL
"1281","6617","mw_inconvenience_hassle","2","7","81924",NULL
"1282","6617","mw_compensation","2","7","81924",NULL
"1283","6617","mw_attention_trust","2","7","81924",NULL
"1284","6617","mw_inconvenience_remember","2","7","81924",NULL
"1285","6617","mw_appearance","2","7","81924",NULL
"1286","6617","mw_attention_uncomfortable","2","7","81924",NULL
"1287","6617","mw_independence_forced","2","7","81924",NULL
"1288","6617","mw_independence_authority","2","7","81924",NULL
"1289","1735","mw_comfort_hot","1","5","25524",NULL
"1290","1735","mw_efficacy_eff","1","7","25524",NULL
"1291","1735","mw_comfort_breathe","1","5","25524",NULL
"1292","1735","mw_inconvenience_remember","1","3","25524",NULL
"1293","1735","mw_efficacy_health","1","5","25524",NULL
"1294","1735","mw_independence_forced","2","5","25524",NULL
"1295","1735","mw_access_cost","0","3","25524",NULL
"1296","1735","mw_attention_uncomfortable","1","5","25524",NULL
"1297","1735","mw_inconvenience_hassle","1","5","25524",NULL
"1298","1735","mw_access_diff","1","5","25524",NULL
"1299","1735","mw_independence_authority","1","5","25524",NULL
"1300","1735","mw_appearance","1","5","25524",NULL
"1301","1735","mw_compensation","1","5","25524",NULL
"1302","1735","mw_attention_trust","1","5","25524",NULL
"1303","3276","mw_independence_authority","2","7","68591",NULL
"1304","3276","mw_attention_uncomfortable","2","7","68591",NULL
"1305","3276","mw_attention_trust","2","7","68591",NULL
"1306","3276","mw_comfort_breathe","2","7","68591",NULL
"1307","3276","mw_independence_forced","2","7","68591",NULL
"1308","3276","mw_appearance","2","7","68591",NULL
"1309","3276","mw_inconvenience_hassle","1","1","68591",NULL
"1310","3276","mw_inconvenience_remember","1","1","68591",NULL
"1311","3276","mw_compensation","2","7","68591",NULL
"1312","3276","mw_access_cost","2","7","68591",NULL
"1313","3276","mw_access_diff","2","7","68591",NULL
"1314","3276","mw_efficacy_health","1","5","68591",NULL
"1315","3276","mw_efficacy_eff","1","5","68591",NULL
"1316","3276","mw_comfort_hot","2","7","68591",NULL
"1317","3833","mw_comfort_hot","2","7","31521",NULL
"1318","3833","mw_comfort_breathe","2","7","31521",NULL
"1319","3833","mw_efficacy_health","1","3","31521",NULL
"1320","3833","mw_efficacy_eff","1","5","31521",NULL
"1321","3833","mw_access_diff","2","6","31521",NULL
"1322","3833","mw_access_cost","2","7","31521",NULL
"1323","3833","mw_inconvenience_remember","1","7","31521",NULL
"1324","3833","mw_compensation","0","5","31521",NULL
"1325","3833","mw_inconvenience_hassle","1","6","31521",NULL
"1326","3833","mw_appearance","1","3","31521",NULL
"1327","3833","mw_attention_trust","1","2","31521",NULL
"1328","3833","mw_independence_forced","1","7","31521",NULL
"1329","3833","mw_independence_authority","1","6","31521",NULL
"1330","3833","mw_attention_uncomfortable","1","3","31521",NULL
"1331","3076","mw_efficacy_eff","2","7","95232",NULL
"1332","3076","mw_compensation","2","7","95232",NULL
"1333","3076","mw_comfort_breathe","2","7","95232",NULL
"1334","3076","mw_efficacy_health","2","7","95232",NULL
"1335","3076","mw_comfort_hot","2","7","95232",NULL
"1336","3076","mw_inconvenience_hassle","2","7","95232",NULL
"1337","3076","mw_access_cost","2","7","95232",NULL
"1338","3076","mw_independence_authority","2","7","95232",NULL
"1339","3076","mw_appearance","2","7","95232",NULL
"1340","3076","mw_independence_forced","0","6","95232",NULL
"1341","3076","mw_attention_trust","2","7","95232",NULL
"1342","3076","mw_inconvenience_remember","2","7","95232",NULL
"1343","3076","mw_attention_uncomfortable","2","7","95232",NULL
"1344","3076","mw_access_diff","0","2","95232",NULL
"1345","6174","mw_inconvenience_hassle","2","4","67834",NULL
"1346","6174","mw_comfort_breathe","2","6","67834",NULL
"1347","6174","mw_attention_trust","2","2","67834",NULL
"1348","6174","mw_efficacy_health","1","5","67834",NULL
"1349","6174","mw_compensation","1","5","67834",NULL
"1350","6174","mw_inconvenience_remember","0","4","67834",NULL
"1351","6174","mw_independence_authority","2","4","67834",NULL
"1352","6174","mw_comfort_hot","2","6","67834",NULL
"1353","6174","mw_appearance","2","5","67834",NULL
"1354","6174","mw_efficacy_eff","1","5","67834",NULL
"1355","6174","mw_independence_forced","2","5","67834",NULL
"1356","6174","mw_access_cost","2","6","67834",NULL
"1357","6174","mw_attention_uncomfortable","2","6","67834",NULL
"1358","6174","mw_access_diff","2","6","67834",NULL
"1359","4529","mw_comfort_breathe","2","7","68591",NULL
"1360","4529","mw_independence_forced","1","2","68591",NULL
"1361","4529","mw_attention_uncomfortable","2","7","68591",NULL
"1362","4529","mw_independence_authority","1","2","68591",NULL
"1363","4529","mw_attention_trust","2","7","68591",NULL
"1364","4529","mw_appearance","2","7","68591",NULL
"1365","4529","mw_inconvenience_remember","2","7","68591",NULL
"1366","4529","mw_compensation","1","2","68591",NULL
"1367","4529","mw_inconvenience_hassle","1","6","68591",NULL
"1368","4529","mw_access_cost","2","7","68591",NULL
"1369","4529","mw_access_diff","2","7","68591",NULL
"1370","4529","mw_comfort_hot","2","7","68591",NULL
"1371","4529","mw_efficacy_health","1","6","68591",NULL
"1372","4529","mw_efficacy_eff","1","6","68591",NULL
"1373","52","mw_comfort_breathe","2","7","74755",NULL
"1374","52","mw_efficacy_eff","2","7","74755",NULL
"1375","52","mw_access_cost","2","7","74755",NULL
"1376","52","mw_independence_authority","2","7","74755",NULL
"1377","52","mw_comfort_hot","2","7","74755",NULL
"1378","52","mw_access_diff","2","7","74755",NULL
"1379","52","mw_efficacy_health","2","7","74755",NULL
"1380","52","mw_attention_uncomfortable","2","7","74755",NULL
"1381","52","mw_appearance","2","7","74755",NULL
"1382","52","mw_inconvenience_hassle","2","7","74755",NULL
"1383","52","mw_independence_forced","2","7","74755",NULL
"1384","52","mw_attention_trust","2","7","74755",NULL
"1385","52","mw_inconvenience_remember","2","7","74755",NULL
"1386","52","mw_compensation","2","1","74755",NULL
"1387","212","mw_access_diff","2","7","81924",NULL
"1388","212","mw_comfort_hot","2","7","81924",NULL
"1389","212","mw_independence_forced","2","7","81924",NULL
"1390","212","mw_comfort_breathe","2","7","81924",NULL
"1391","212","mw_efficacy_health","2","7","81924",NULL
"1392","212","mw_inconvenience_hassle","2","7","81924",NULL
"1393","212","mw_attention_trust","2","7","81924",NULL
"1394","212","mw_independence_authority","2","7","81924",NULL
"1395","212","mw_appearance","2","7","81924",NULL
"1396","212","mw_inconvenience_remember","2","7","81924",NULL
"1397","212","mw_access_cost","2","7","81924",NULL
"1398","212","mw_efficacy_eff","2","7","81924",NULL
"1399","212","mw_attention_uncomfortable","2","7","81924",NULL
"1400","212","mw_compensation","2","7","81924",NULL
"1401","555","mw_comfort_hot","2","7","32173",NULL
"1402","555","mw_efficacy_health","0","3","32173",NULL
"1403","555","mw_comfort_breathe","2","7","32173",NULL
"1404","555","mw_access_cost","2","7","32173",NULL
"1405","555","mw_access_diff","2","7","32173",NULL
"1406","555","mw_efficacy_eff","0","3","32173",NULL
"1407","555","mw_inconvenience_hassle","2","7","32173",NULL
"1408","555","mw_compensation","2","7","32173",NULL
"1409","555","mw_inconvenience_remember","2","7","32173",NULL
"1410","555","mw_appearance","2","7","32173",NULL
"1411","555","mw_attention_trust","2","7","32173",NULL
"1412","555","mw_attention_uncomfortable","2","7","32173",NULL
"1413","555","mw_independence_forced","2","7","32173",NULL
"1414","555","mw_independence_authority","2","7","32173",NULL
"1415","3860","mw_inconvenience_remember","2","7","68591",NULL
"1416","3860","mw_appearance","0","7","68591",NULL
"1417","3860","mw_inconvenience_hassle","1","5","68591",NULL
"1418","3860","mw_compensation","2","7","68591",NULL
"1419","3860","mw_comfort_breathe","2","7","68591",NULL
"1420","3860","mw_attention_trust","2","7","68591",NULL
"1421","3860","mw_access_cost","2","7","68591",NULL
"1422","3860","mw_access_diff","2","7","68591",NULL
"1423","3860","mw_efficacy_eff","1","7","68591",NULL
"1424","3860","mw_efficacy_health","1","7","68591",NULL
"1425","3860","mw_attention_uncomfortable","2","7","68591",NULL
"1426","3860","mw_independence_forced","1","2","68591",NULL
"1427","3860","mw_comfort_hot","2","7","68591",NULL
"1428","3860","mw_independence_authority","2","7","68591",NULL
"1429","2724","mw_independence_authority","2","7","67834",NULL
"1430","2724","mw_comfort_breathe","2","6","67834",NULL
"1431","2724","mw_access_cost","2","6","67834",NULL
"1432","2724","mw_inconvenience_remember","2","4","67834",NULL
"1433","2724","mw_appearance","2","6","67834",NULL
"1434","2724","mw_comfort_hot","2","6","67834",NULL
"1435","2724","mw_efficacy_health","1","5","67834",NULL
"1436","2724","mw_access_diff","0","6","67834",NULL
"1437","2724","mw_inconvenience_hassle","2","4","67834",NULL
"1438","2724","mw_compensation","1","3","67834",NULL
"1439","2724","mw_independence_forced","2","7","67834",NULL
"1440","2724","mw_attention_uncomfortable","2","7","67834",NULL
"1441","2724","mw_efficacy_eff","1","5","67834",NULL
"1442","2724","mw_attention_trust","2","6","67834",NULL
"1443","1853","mw_access_cost","2","7","74755",NULL
"1444","1853","mw_comfort_breathe","2","7","74755",NULL
"1445","1853","mw_efficacy_eff","2","7","74755",NULL
"1446","1853","mw_comfort_hot","2","7","74755",NULL
"1447","1853","mw_independence_authority","2","7","74755",NULL
"1448","1853","mw_efficacy_health","2","7","74755",NULL
"1449","1853","mw_access_diff","0","7","74755",NULL
"1450","1853","mw_inconvenience_hassle","2","7","74755",NULL
"1451","1853","mw_appearance","2","7","74755",NULL
"1452","1853","mw_attention_trust","2","7","74755",NULL
"1453","1853","mw_inconvenience_remember","2","7","74755",NULL
"1454","1853","mw_compensation","2","7","74755",NULL
"1455","1853","mw_independence_forced","2","7","74755",NULL
"1456","1853","mw_attention_uncomfortable","2","7","74755",NULL
"1457","4727","mw_efficacy_health","1","7","32173",NULL
"1458","4727","mw_access_cost","2","7","32173",NULL
"1459","4727","mw_access_diff","2","7","32173",NULL
"1460","4727","mw_efficacy_eff","1","7","32173",NULL
"1461","4727","mw_comfort_hot","2","7","32173",NULL
"1462","4727","mw_comfort_breathe","2","7","32173",NULL
"1463","4727","mw_inconvenience_remember","2","7","32173",NULL
"1464","4727","mw_compensation","2","7","32173",NULL
"1465","4727","mw_inconvenience_hassle","2","7","32173",NULL
"1466","4727","mw_attention_trust","2","7","32173",NULL
"1467","4727","mw_attention_uncomfortable","2","7","32173",NULL
"1468","4727","mw_appearance","2","7","32173",NULL
"1469","4727","mw_independence_forced","2","7","32173",NULL
"1470","4727","mw_independence_authority","2","7","32173",NULL
"1471","3274","mw_independence_forced","1","5","25524",NULL
"1472","3274","mw_inconvenience_remember","1","3","25524",NULL
"1473","3274","mw_independence_authority","1","5","25524",NULL
"1474","3274","mw_attention_trust","1","5","25524",NULL
"1475","3274","mw_attention_uncomfortable","1","3","25524",NULL
"1476","3274","mw_appearance","2","3","25524",NULL
"1477","3274","mw_comfort_breathe","1","5","25524",NULL
"1478","3274","mw_access_cost","2","5","25524",NULL
"1479","3274","mw_comfort_hot","1","5","25524",NULL
"1480","3274","mw_access_diff","1","5","25524",NULL
"1481","3274","mw_efficacy_eff","1","7","25524",NULL
"1482","3274","mw_compensation","1","6","25524",NULL
"1483","3274","mw_efficacy_health","1","6","25524",NULL
"1484","3274","mw_inconvenience_hassle","1","5","25524",NULL
"1485","6944","mw_comfort_breathe","2","7","68591",NULL
"1486","6944","mw_independence_authority","1","5","68591",NULL
"1487","6944","mw_attention_uncomfortable","2","7","68591",NULL
"1488","6944","mw_attention_trust","2","7","68591",NULL
"1489","6944","mw_independence_forced","0","7","68591",NULL
"1490","6944","mw_inconvenience_hassle","2","7","68591",NULL
"1491","6944","mw_inconvenience_remember","2","7","68591",NULL
"1492","6944","mw_compensation","2","7","68591",NULL
"1493","6944","mw_appearance","2","7","68591",NULL
"1494","6944","mw_access_cost","2","7","68591",NULL
"1495","6944","mw_efficacy_health","1","2","68591",NULL
"1496","6944","mw_comfort_hot","2","7","68591",NULL
"1497","6944","mw_efficacy_eff","1","2","68591",NULL
"1498","6944","mw_access_diff","2","7","68591",NULL
"1499","4149","mw_comfort_hot","0","6","31521",NULL
"1500","4149","mw_access_cost","2","7","31521",NULL
"1501","4149","mw_efficacy_health","2","3","31521",NULL
"1502","4149","mw_access_diff","2","7","31521",NULL
"1503","4149","mw_comfort_breathe","0","7","31521",NULL
"1504","4149","mw_efficacy_eff","2","3","31521",NULL
"1505","4149","mw_attention_trust","2","6","31521",NULL
"1506","4149","mw_inconvenience_remember","1","3","31521",NULL
"1507","4149","mw_inconvenience_hassle","0","5","31521",NULL
"1508","4149","mw_compensation","1","3","31521",NULL
"1509","4149","mw_appearance","2","5","31521",NULL
"1510","4149","mw_independence_forced","1","2","31521",NULL
"1511","4149","mw_attention_uncomfortable","1","2","31521",NULL
"1512","4149","mw_independence_authority","2","3","31521",NULL
"1513","515","mw_comfort_breathe","2","7","95232",NULL
"1514","515","mw_attention_trust","0","2","95232",NULL
"1515","515","mw_efficacy_health","1","6","95232",NULL
"1516","515","mw_appearance","2","7","95232",NULL
"1517","515","mw_efficacy_eff","2","7","95232",NULL
"1518","515","mw_access_cost","2","7","95232",NULL
"1519","515","mw_access_diff","0","6","95232",NULL
"1520","515","mw_attention_uncomfortable","0","5","95232",NULL
"1521","515","mw_comfort_hot","2","7","95232",NULL
"1522","515","mw_independence_forced","2","7","95232",NULL
"1523","515","mw_independence_authority","2","7","95232",NULL
"1524","515","mw_compensation","2","7","95232",NULL
"1525","515","mw_inconvenience_hassle","2","7","95232",NULL
"1526","515","mw_inconvenience_remember","2","7","95232",NULL
"1527","3975","mw_attention_uncomfortable","2","7","68591",NULL
"1528","3975","mw_independence_forced","2","7","68591",NULL
"1529","3975","mw_independence_authority","2","7","68591",NULL
"1530","3975","mw_inconvenience_hassle","0","7","68591",NULL
"1531","3975","mw_inconvenience_remember","2","7","68591",NULL
"1532","3975","mw_comfort_breathe","2","7","68591",NULL
"1533","3975","mw_compensation","1","6","68591",NULL
"1534","3975","mw_appearance","2","7","68591",NULL
"1535","3975","mw_access_cost","2","7","68591",NULL
"1536","3975","mw_efficacy_eff","2","2","68591",NULL
"1537","3975","mw_attention_trust","2","7","68591",NULL
"1538","3975","mw_comfort_hot","2","7","68591",NULL
"1539","3975","mw_efficacy_health","2","1","68591",NULL
"1540","3975","mw_access_diff","2","7","68591",NULL
"1541","5491","mw_comfort_breathe","2","7","32173",NULL
"1542","5491","mw_efficacy_eff","1","5","32173",NULL
"1543","5491","mw_comfort_hot","2","7","32173",NULL
"1544","5491","mw_access_diff","2","7","32173",NULL
"1545","5491","mw_efficacy_health","1","5","32173",NULL
"1546","5491","mw_access_cost","2","7","32173",NULL
"1547","5491","mw_compensation","2","7","32173",NULL
"1548","5491","mw_inconvenience_hassle","0","4","32173",NULL
"1549","5491","mw_inconvenience_remember","2","7","32173",NULL
"1550","5491","mw_appearance","2","7","32173",NULL
"1551","5491","mw_attention_trust","2","7","32173",NULL
"1552","5491","mw_attention_uncomfortable","2","7","32173",NULL
"1553","5491","mw_independence_forced","0","4","32173",NULL
"1554","5491","mw_independence_authority","1","3","32173",NULL
"1555","5571","mw_access_diff","2","7","74755",NULL
"1556","5571","mw_efficacy_health","2","7","74755",NULL
"1557","5571","mw_comfort_breathe","2","7","74755",NULL
"1558","5571","mw_comfort_hot","2","7","74755",NULL
"1559","5571","mw_efficacy_eff","2","7","74755",NULL
"1560","5571","mw_attention_uncomfortable","2","7","74755",NULL
"1561","5571","mw_independence_forced","2","7","74755",NULL
"1562","5571","mw_inconvenience_remember","2","7","74755",NULL
"1563","5571","mw_independence_authority","2","7","74755",NULL
"1564","5571","mw_appearance","2","7","74755",NULL
"1565","5571","mw_attention_trust","2","7","74755",NULL
"1566","5571","mw_compensation","2","7","74755",NULL
"1567","5571","mw_access_cost","2","7","74755",NULL
"1568","5571","mw_inconvenience_hassle","2","7","74755",NULL
"1569","1183","mw_comfort_breathe","2","7","68591",NULL
"1570","1183","mw_attention_uncomfortable","2","7","68591",NULL
"1571","1183","mw_independence_forced","2","7","68591",NULL
"1572","1183","mw_independence_authority","2","7","68591",NULL
"1573","1183","mw_attention_trust","2","7","68591",NULL
"1574","1183","mw_inconvenience_hassle","2","7","68591",NULL
"1575","1183","mw_appearance","2","7","68591",NULL
"1576","1183","mw_efficacy_eff","1","5","68591",NULL
"1577","1183","mw_access_diff","0","2","68591",NULL
"1578","1183","mw_compensation","2","7","68591",NULL
"1579","1183","mw_inconvenience_remember","2","7","68591",NULL
"1580","1183","mw_efficacy_health","2","7","68591",NULL
"1581","1183","mw_access_cost","0","2","68591",NULL
"1582","1183","mw_comfort_hot","2","7","68591",NULL
"1583","6384","mw_independence_forced","2","7","95232",NULL
"1584","6384","mw_access_diff","0","5","95232",NULL
"1585","6384","mw_efficacy_health","2","7","95232",NULL
"1586","6384","mw_comfort_breathe","2","7","95232",NULL
"1587","6384","mw_independence_authority","2","7","95232",NULL
"1588","6384","mw_access_cost","2","7","95232",NULL
"1589","6384","mw_inconvenience_hassle","2","7","95232",NULL
"1590","6384","mw_compensation","2","7","95232",NULL
"1591","6384","mw_comfort_hot","2","7","95232",NULL
"1592","6384","mw_efficacy_eff","0","3","95232",NULL
"1593","6384","mw_attention_uncomfortable","2","7","95232",NULL
"1594","6384","mw_appearance","2","7","95232",NULL
"1595","6384","mw_inconvenience_remember","2","7","95232",NULL
"1596","6384","mw_attention_trust","2","7","95232",NULL
"1597","5759","mw_inconvenience_hassle","1","5","25524",NULL
"1598","5759","mw_attention_uncomfortable","0","5","25524",NULL
"1599","5759","mw_comfort_hot","1","5","25524",NULL
"1600","5759","mw_access_diff","2","5","25524",NULL
"1601","5759","mw_appearance","2","5","25524",NULL
"1602","5759","mw_comfort_breathe","1","5","25524",NULL
"1603","5759","mw_efficacy_health","1","6","25524",NULL
"1604","5759","mw_attention_trust","0","5","25524",NULL
"1605","5759","mw_independence_forced","0","7","25524",NULL
"1606","5759","mw_independence_authority","0","5","25524",NULL
"1607","5759","mw_efficacy_eff","1","7","25524",NULL
"1608","5759","mw_access_cost","1","5","25524",NULL
"1609","5759","mw_compensation","1","6","25524",NULL
"1610","5759","mw_inconvenience_remember","0","5","25524",NULL
"1611","6327","mw_efficacy_health","1","3","31521",NULL
"1612","6327","mw_efficacy_eff","1","5","31521",NULL
"1613","6327","mw_comfort_breathe","2","7","31521",NULL
"1614","6327","mw_comfort_hot","2","7","31521",NULL
"1615","6327","mw_access_diff","2","6","31521",NULL
"1616","6327","mw_access_cost","2","7","31521",NULL
"1617","6327","mw_inconvenience_hassle","0","3","31521",NULL
"1618","6327","mw_inconvenience_remember","0","3","31521",NULL
"1619","6327","mw_appearance","2","6","31521",NULL
"1620","6327","mw_compensation","1","5","31521",NULL
"1621","6327","mw_attention_trust","2","3","31521",NULL
"1622","6327","mw_independence_forced","0","2","31521",NULL
"1623","6327","mw_attention_uncomfortable","2","1","31521",NULL
"1624","6327","mw_independence_authority","0","2","31521",NULL
"1625","6283","mw_appearance","2","7","81924",NULL
"1626","6283","mw_attention_uncomfortable","2","7","81924",NULL
"1627","6283","mw_independence_authority","2","7","81924",NULL
"1628","6283","mw_attention_trust","2","7","81924",NULL
"1629","6283","mw_comfort_breathe","2","7","81924",NULL
"1630","6283","mw_access_diff","2","7","81924",NULL
"1631","6283","mw_access_cost","2","7","81924",NULL
"1632","6283","mw_inconvenience_hassle","2","7","81924",NULL
"1633","6283","mw_independence_forced","2","7","81924",NULL
"1634","6283","mw_inconvenience_remember","2","7","81924",NULL
"1635","6283","mw_efficacy_eff","2","7","81924",NULL
"1636","6283","mw_compensation","2","7","81924",NULL
"1637","6283","mw_comfort_hot","2","7","81924",NULL
"1638","6283","mw_efficacy_health","2","7","81924",NULL
"1639","7558","mw_independence_authority","2","7","68591",NULL
