,id_x,article_id,attribute,code,confidence,session_id,id_y,post
641,698,4087,mw_access_cost,2,7,81924,4087,"“I am not taking any precautions, on principle,” said Ms. Minayeva, 32. She refuses to wear a mask in the corridor or kitchen, she said, in the belief that people should enjoy life and not overly focus on the risk. The Russian authorities generally encourage mask wearing but have offered no specific guidance for communal apartments."
642,699,4087,mw_efficacy_eff,2,7,81924,4087,"“I am not taking any precautions, on principle,” said Ms. Minayeva, 32. She refuses to wear a mask in the corridor or kitchen, she said, in the belief that people should enjoy life and not overly focus on the risk. The Russian authorities generally encourage mask wearing but have offered no specific guidance for communal apartments."
643,700,4087,mw_comfort_hot,2,7,81924,4087,"“I am not taking any precautions, on principle,” said Ms. Minayeva, 32. She refuses to wear a mask in the corridor or kitchen, she said, in the belief that people should enjoy life and not overly focus on the risk. The Russian authorities generally encourage mask wearing but have offered no specific guidance for communal apartments."
644,701,2937,mw_comfort_hot,2,7,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
645,702,2937,mw_access_diff,1,1,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
646,703,2937,mw_efficacy_health,1,5,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
647,704,2937,mw_comfort_breathe,2,5,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
648,705,2937,mw_efficacy_eff,1,5,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
649,706,2937,mw_compensation,2,5,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
650,707,2937,mw_inconvenience_remember,1,3,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
651,708,2937,mw_appearance,1,3,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
652,709,2937,mw_access_cost,2,5,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
653,710,2937,mw_attention_trust,1,3,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
654,711,2937,mw_inconvenience_hassle,1,6,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
655,712,2937,mw_attention_uncomfortable,1,3,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
656,713,2937,mw_independence_authority,1,3,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
657,714,2937,mw_independence_forced,1,3,31521,2937,"Other news from the governor’s daily briefing, which he arrived at wearing a mask:"
658,715,8306,mw_comfort_breathe,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
659,716,8306,mw_independence_authority,1,6,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
660,717,8306,mw_attention_uncomfortable,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
661,718,8306,mw_independence_forced,0,2,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
662,719,8306,mw_appearance,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
663,720,8306,mw_inconvenience_hassle,0,2,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
664,721,8306,mw_attention_trust,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
665,722,8306,mw_compensation,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
666,723,8306,mw_inconvenience_remember,0,2,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
667,724,8306,mw_efficacy_eff,0,1,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
668,725,8306,mw_access_diff,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
669,726,8306,mw_efficacy_health,2,4,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
670,727,8306,mw_access_cost,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
671,728,8306,mw_comfort_hot,2,7,68591,8306,"“I think that when our president, from a national standpoint, signals that masks aren’t politically expedient, then I think that trickles down to the local and state level,” said Garvin, the South Carolina Democrat who has worn masks both before and after his coronavirus illness."
672,729,7388,mw_access_cost,2,4,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
673,730,7388,mw_compensation,1,6,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
674,731,7388,mw_comfort_breathe,2,5,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
675,732,7388,mw_comfort_hot,2,4,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
676,733,7388,mw_appearance,2,4,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
677,734,7388,mw_efficacy_eff,1,5,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
678,735,7388,mw_efficacy_health,0,5,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
679,736,7388,mw_attention_trust,2,1,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
680,737,7388,mw_inconvenience_hassle,0,5,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
681,738,7388,mw_inconvenience_remember,0,4,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
682,739,7388,mw_independence_forced,0,6,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
683,740,7388,mw_access_diff,0,7,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
684,741,7388,mw_independence_authority,0,5,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
685,742,7388,mw_attention_uncomfortable,0,5,25524,7388,"So with ICE intentionally keeping detainees in danger by refusing to release them during a pandemic that is now closing in on 2 million infections and over 100,000 deaths across the U.S., advocates continue their fight in the courts to save detained people’s lives. “Mr. Valladares is in a room with an unmasked guard at a hearing where ICE is trying to show that they really are taking this seriously and that they are doing everything they can,” Scott Edson, an attorney in the case, said according to Miami Herald."
686,743,1498,mw_comfort_breathe,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
687,744,1498,mw_attention_uncomfortable,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
688,745,1498,mw_independence_authority,0,5,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
689,746,1498,mw_attention_trust,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
690,747,1498,mw_independence_forced,0,5,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
691,748,1498,mw_inconvenience_hassle,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
692,749,1498,mw_inconvenience_remember,0,4,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
693,750,1498,mw_appearance,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
694,751,1498,mw_access_cost,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
695,752,1498,mw_compensation,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
696,753,1498,mw_efficacy_health,1,2,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
697,754,1498,mw_comfort_hot,2,7,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
698,755,1498,mw_efficacy_eff,1,3,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
699,756,1498,mw_access_diff,2,6,68591,1498,"In New York, the penalties for ignoring the order are, for now, still theoretical. “If people don’t follow it, we could do a civil penalty,” Mr. Cuomo said on Wednesday. “You’re not going to go to jail for not wearing a mask."
700,757,5507,mw_comfort_breathe,2,6,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
701,758,5507,mw_access_cost,2,2,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
702,759,5507,mw_attention_trust,2,4,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
703,760,5507,mw_efficacy_eff,2,3,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
704,761,5507,mw_independence_forced,0,5,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
705,762,5507,mw_inconvenience_remember,2,3,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
706,763,5507,mw_compensation,1,4,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
707,764,5507,mw_comfort_hot,2,6,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
708,765,5507,mw_appearance,2,5,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
709,766,5507,mw_access_diff,2,4,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
710,767,5507,mw_independence_authority,0,3,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
711,768,5507,mw_efficacy_health,2,4,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
712,769,5507,mw_attention_uncomfortable,2,4,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
713,770,5507,mw_inconvenience_hassle,2,3,67834,5507,"""We were shut down March 22, so it had been several weeks that the government was kind of telling us the [small business] money was coming,"" Luther told Hannity. ""The Dallas County Judge, Clay Jenkins, kept pushing back the date of when we would open weeks out in advance, before we would hear any new comings of what was going on with masks or whatever."
714,771,987,mw_efficacy_health,1,7,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
715,772,987,mw_access_diff,0,6,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
716,773,987,mw_comfort_hot,2,7,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
717,774,987,mw_access_cost,2,3,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
718,775,987,mw_comfort_breathe,2,7,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
719,776,987,mw_efficacy_eff,1,6,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
720,777,987,mw_compensation,2,5,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
721,778,987,mw_inconvenience_remember,1,2,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
722,779,987,mw_inconvenience_hassle,1,2,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
723,780,987,mw_appearance,2,5,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
724,781,987,mw_attention_trust,2,5,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
725,782,987,mw_attention_uncomfortable,2,3,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
726,783,987,mw_independence_authority,1,3,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
727,784,987,mw_independence_forced,1,2,31521,987,"The Trump administration’s new executive order directs federal emergency management and health officials to use the law’s authority to preserve respirators, surgical masks and surgical gloves for domestic use."
728,785,6164,mw_comfort_breathe,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
729,786,6164,mw_attention_trust,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
730,787,6164,mw_attention_uncomfortable,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
731,788,6164,mw_compensation,0,5,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
732,789,6164,mw_efficacy_eff,1,6,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
733,790,6164,mw_independence_authority,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
734,791,6164,mw_comfort_hot,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
735,792,6164,mw_efficacy_health,2,4,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
736,793,6164,mw_inconvenience_hassle,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
737,794,6164,mw_inconvenience_remember,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
738,795,6164,mw_appearance,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
739,796,6164,mw_access_diff,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
740,797,6164,mw_access_cost,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
741,798,6164,mw_independence_forced,2,7,95232,6164,"Following his apology on Monday, Northam announced the new mandate requiring Virginians to wear face masks while out in public when social distancing measures cannot be enforced. The new measure is a requirement for anyone 10 years or older and is meant to stop the spread of the virus when people are inside public places like restaurants, hair salons and government buildings."
742,799,1770,mw_inconvenience_hassle,1,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
743,800,1770,mw_independence_authority,1,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
744,801,1770,mw_comfort_breathe,2,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
745,802,1770,mw_access_cost,2,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
746,803,1770,mw_inconvenience_remember,1,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
747,804,1770,mw_efficacy_eff,1,6,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
748,805,1770,mw_attention_trust,2,4,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
749,806,1770,mw_comfort_hot,2,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
750,807,1770,mw_efficacy_health,1,6,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
751,808,1770,mw_independence_forced,2,3,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
752,809,1770,mw_attention_uncomfortable,1,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
753,810,1770,mw_access_diff,0,7,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
754,811,1770,mw_appearance,1,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
755,812,1770,mw_compensation,2,5,25524,1770,"On Tuesday, after a flood of eager consumers crashed the website of the electronics manufacturer Sharp, the company said that it would sell its latest line of masks via lottery."
756,813,7819,mw_comfort_breathe,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
757,814,7819,mw_independence_forced,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
758,815,7819,mw_independence_authority,0,5,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
759,816,7819,mw_attention_uncomfortable,2,7,68591,7819,"On Friday, Díaz-Canel posted a photo of himself wearing a sanitary mask and using the hashtag #MiCasaEsMiPlaza, or “My House Is My Plaza,” on Twitter. The goal, Cuban officials insisted, was to turn Twitter itself into the venue for a communist rally."
