,ba_m,cognitive_translate,cognitive_exponent,repetition,run,pearson,euclidean,mape
9100,5,2,1,4,22,0.026935667038618383,434.8865432953303,0.6389161632930463
9101,5,2,1,4,23,0.02975587588603538,432.3173015818406,0.6342331964512451
9102,5,2,1,4,24,0.008734912502727973,432.2159940843744,0.6279783194010573
9103,5,2,1,4,25,0.03015617949481964,431.4732840749327,0.6339287076381912
9104,5,2,1,4,26,0.029512544423171444,433.6142250909925,0.638489406593129
9105,5,2,1,4,27,0.04827619100428385,434.49083851715636,0.637225898815624
9106,5,2,1,4,28,0.015948473122254996,433.21717438641025,0.6336156798663216
9107,5,2,1,4,29,0.026737953583885588,440.318560285587,0.6507171722046098
9108,5,2,1,5,0,0.011356522787666195,436.5295102200266,0.6402546357179751
9109,5,2,1,5,1,0.012887035512312866,440.4339279086053,0.6488606230063224
9110,5,2,1,5,2,0.03431030677321292,427.6162303565657,0.6222687557854583
9111,5,2,1,5,3,0.018975306385649676,429.54006862918897,0.6323329246819444
9112,5,2,1,5,4,0.06299885826437505,432.78484739943315,0.6383601354475251
9113,5,2,1,5,5,9.886510652195336e-05,439.2689492748646,0.647658389088101
9114,5,2,1,5,6,-0.0014931066454216453,437.51315564391984,0.6376169151295329
9115,5,2,1,5,7,0.04176863891743613,432.2100834282353,0.6321456288988818
9116,5,2,1,5,8,0.03857275493579141,432.94561331598493,0.6370096783614162
9117,5,2,1,5,9,0.04654808231008955,437.26112400305993,0.6462108706610671
9118,5,2,1,5,10,0.033027161351009575,437.0133790009625,0.6420979583209291
9119,5,2,1,5,11,0.052294040409385754,437.0995466380909,0.6440280763195491
9120,5,2,1,5,12,0.056560205459166984,433.6881578246589,0.6366525566560717
9121,5,2,1,5,13,0.02151322138631484,432.11957615659776,0.6335697613520865
9122,5,2,1,5,14,0.03124175073620154,433.7509703484948,0.6355626520741063
9123,5,2,1,5,15,0.0356909189959679,428.4628995321196,0.6175683559086759
9124,5,2,1,5,16,0.047912449554566396,431.4887137880549,0.6328627690693219
9125,5,2,1,5,17,0.013644711876543605,428.8986657740034,0.6244391205694645
9126,5,2,1,5,18,0.007079219083920965,428.9600619136786,0.6225302991409335
9127,5,2,1,5,19,-0.004842209879179353,441.54253281048864,0.6505527346243312
9128,5,2,1,5,20,0.04240936730654962,432.3681309827244,0.6359790387564237
9129,5,2,1,5,21,0.035156534362698826,434.79231562714017,0.6378910670433997
9130,5,2,1,5,22,0.007648770650278317,440.4704578410422,0.6477501199004875
9131,5,2,1,5,23,0.03592049084183086,430.9882948691536,0.6292716109675989
9132,5,2,1,5,24,0.00842196639893111,440.10448147389803,0.6451344823974342
9133,5,2,1,5,25,-0.013683504933875384,435.1695672815427,0.6367769718336528
9134,5,2,1,5,26,0.024430461423660867,434.1948226834579,0.6391501048411307
9135,5,2,1,5,27,0.025165624710863185,431.3951465391913,0.6255518271673493
9136,5,2,1,5,28,0.022944302959289647,433.81003786266183,0.6372207247931962
9137,5,2,1,5,29,0.033300301727446385,437.38240211462426,0.6395770375284208
9138,5,2,1,6,0,0.0509657392306244,426.12956716230775,0.6272411901170524
9139,5,2,1,6,1,0.015505801756349228,435.6368087285327,0.6390731516989034
9140,5,2,1,6,2,0.06824262411263084,432.21947979222705,0.6395651840586741
9141,5,2,1,6,3,0.04767841337093257,432.53348169210113,0.6346192992059021
9142,5,2,1,6,4,0.03004309957832087,431.7871876904351,0.6339695840236043
9143,5,2,1,6,5,0.03033442858478295,431.55147851522275,0.6309641435270346
9144,5,2,1,6,6,0.008179391302406627,440.36667660729745,0.6501734265681609
9145,5,2,1,6,7,0.04214234862026713,430.5916343353472,0.6311546092335625
9146,5,2,1,6,8,0.039289823326602254,435.4258798692728,0.6433714902759656
9147,5,2,1,6,9,0.04630892778466258,428.77908862048497,0.6314655082522459
9148,5,2,1,6,10,0.006168256888201994,434.0244861620933,0.636876931681475
9149,5,2,1,6,11,0.05351439514969156,430.2148215551831,0.6294929758351199
9150,5,2,1,6,12,0.042523885193857885,432.87669357343884,0.632508462673273
9151,5,2,1,6,13,0.04601152396060604,435.36522367989534,0.6447732992182594
9152,5,2,1,6,14,0.028241225520826224,431.0351135302014,0.6300437133952995
9153,5,2,1,6,15,0.06304731630047465,433.247267141413,0.6382036632708733
9154,5,2,1,6,16,0.04642076006921488,435.00687902775553,0.63969679722698
9155,5,2,1,6,17,0.026693324725480375,438.75969828524745,0.6469408280825709
9156,5,2,1,6,18,0.02259126476613799,436.24365144318534,0.6485184780339855
9157,5,2,1,6,19,0.02406069370022636,436.08358152903264,0.6375625356648217
9158,5,2,1,6,20,0.04620987316683859,435.75939750367183,0.6404140388016645
9159,5,2,1,6,21,0.0504616167976763,431.7007643505852,0.6356109798677615
9160,5,2,1,6,22,0.04225741759733509,432.9878584867447,0.6392273547773256
9161,5,2,1,6,23,0.05607369413032559,430.08478517416773,0.629227261932299
9162,5,2,1,6,24,0.06537096970509826,427.6646734355316,0.6228737002356493
9163,5,2,1,6,25,0.0551056136370029,428.4119338778764,0.629505617720609
9164,5,2,1,6,26,0.05476393939951832,432.16363083669495,0.6339078963853907
9165,5,2,1,6,27,0.057155587982667906,435.1051351736068,0.6452711337289058
9166,5,2,1,6,28,0.005923224511116276,433.1476190559269,0.6330100059963453
9167,5,2,1,6,29,0.04262362639844055,431.2289213519617,0.6314694806579952
9168,5,2,1,7,0,0.02307777922324104,428.3981810199477,0.627736127698128
9169,5,2,1,7,1,0.02803065765146164,432.73883643458265,0.6389428591758591
9170,5,2,1,7,2,0.027255328858462265,432.433708446989,0.6362228838002474
9171,5,2,1,7,3,0.057116250811630374,431.74034470100173,0.6332387527524755
9172,5,2,1,7,4,0.02558154172197689,437.47898870692137,0.6467441246724248
9173,5,2,1,7,5,0.0001748017740271409,433.9079811728197,0.6358047506256246
9174,5,2,1,7,6,-0.006574414200335176,435.6107278599136,0.6343785920556768
9175,5,2,1,7,7,0.00263735249082551,430.4502515284508,0.6261692897121426
9176,5,2,1,7,8,0.017880589465419264,427.9017925675137,0.6243634179038692
9177,5,2,1,7,9,0.03720770267598799,432.78774071226354,0.6327906761902891
9178,5,2,1,7,10,0.00039604876639900863,433.63803888032106,0.6332671279263423
9179,5,2,1,7,11,0.005545236456243386,435.0099799396885,0.6394889851704044
9180,5,2,1,7,12,0.009185251426431373,427.2802247719624,0.6189741055520582
9181,5,2,1,7,13,0.05187183112833327,430.54690650993797,0.6264714357276354
9182,5,2,1,7,14,0.005166713797919675,428.6863099266129,0.6264726188036998
9183,5,2,1,7,15,-0.009523833589061274,432.32146086823286,0.6262175423646004
9184,5,2,1,7,16,-0.006406410535855347,434.8144482671871,0.6373928515890456
9185,5,2,1,7,17,0.014343014590674974,434.3405026189586,0.6371224832426367
9186,5,2,1,7,18,-0.019464994472324776,436.1182297768053,0.6396282057659587
9187,5,2,1,7,19,0.007971497977356289,433.03643872963835,0.6381643875338893
9188,5,2,1,7,20,0.020732592605469766,432.169761369147,0.6348239377408872
9189,5,2,1,7,21,0.016523921126124712,432.3731246312321,0.6312737015133101
9190,5,2,1,7,22,0.01817149773176121,435.6915398109208,0.6357612732707705
9191,5,2,1,7,23,0.0008089508731468931,434.6193737665787,0.6393255449717247
9192,5,2,1,7,24,0.023148341604968568,430.31338429047895,0.6332938380215126
9193,5,2,1,7,25,-0.004339985456782089,434.6801796168629,0.6377798271557954
9194,5,2,1,7,26,-0.03235926706043199,435.7456654173161,0.6341854704773514
9195,5,2,1,7,27,0.005132381658996953,437.5580120805659,0.6402832696170923
9196,5,2,1,7,28,0.02224068860521099,432.3671258520787,0.632922598583597
9197,5,2,1,7,29,0.027971993558971314,426.0644981646594,0.6250558414975074
9198,5,2,1,8,0,0.0008962512610821982,433.5974695774587,0.6357698654678771
9199,5,2,1,8,1,0.01170979866499388,440.56022932782645,0.6507678259967384
9200,5,2,1,8,2,0.013492022226354183,432.43080715196385,0.6333220828510588
9201,5,2,1,8,3,0.02676515166355975,438.3155143692812,0.6392924614988839
9202,5,2,1,8,4,-0.001855550424025117,436.9340852167388,0.6405099486037762
9203,5,2,1,8,5,0.012245224139240873,431.6358180150202,0.6273816858046708
9204,5,2,1,8,6,0.003146954322509455,432.95621730607587,0.6371534559618796
9205,5,2,1,8,7,0.009944327955599153,433.7369712598106,0.6394515016321708
9206,5,2,1,8,8,0.01600671336076906,431.93134077134727,0.6338301146959435
9207,5,2,1,8,9,0.007799722903534055,436.32317598912465,0.6383030232159433
9208,5,2,1,8,10,0.025896320831330647,434.8822223408603,0.6394913449981233
9209,5,2,1,8,11,0.030428949084594422,438.21882632275475,0.6470526264768935
9210,5,2,1,8,12,0.021628434886000438,433.36649537331937,0.6354230209598684
9211,5,2,1,8,13,-0.004302115990637169,433.5821720159336,0.6322397924696753
9212,5,2,1,8,14,0.04101338917816439,426.17854815518194,0.6257360014788295
9213,5,2,1,8,15,0.010187726948501544,438.3182774785418,0.6454049081059334
9214,5,2,1,8,16,0.023854540180772835,428.0084045826843,0.6259601399449902
9215,5,2,1,8,17,0.041135620278819084,427.1796575326289,0.6239385806880585
9216,5,2,1,8,18,-0.03304604368771957,437.07042583959793,0.6340143721718959
9217,5,2,1,8,19,-0.005038795583194633,437.68792998912517,0.6433245586503715
9218,5,2,1,8,20,0.004315806269603974,433.8934947439504,0.6332790968306766
9219,5,2,1,8,21,0.005127979719106474,437.49552979701565,0.6397204308151928
9220,5,2,1,8,22,0.04225535806496288,431.31232051748674,0.6355443310507761
9221,5,2,1,8,23,0.05134135391019868,431.1938263675076,0.6352004778857133
9222,5,2,1,8,24,0.030745740341450986,429.66498121775066,0.627150152261575
9223,5,2,1,8,25,0.0009078473386486665,431.63820724672314,0.6298327161450692
9224,5,2,1,8,26,0.05400126505677339,433.77386587855426,0.6399029963775522
9225,5,2,1,8,27,0.018268258145687607,437.6641703849936,0.6417190930702046
9226,5,2,1,8,28,0.029558422948145296,433.6076940910495,0.6335318439361755
9227,5,2,1,8,29,0.025360548177427934,436.0161042817029,0.6375638151706345
9228,5,2,1,9,0,0.021762987592258656,430.50656641011574,0.6290567924688023
9229,5,2,1,9,1,0.03752392692009792,435.9324288749763,0.6406773193787151
9230,5,2,1,9,2,0.016238948326888738,433.8174756332954,0.638049700726924
9231,5,2,1,9,3,0.042519650277527125,432.09257963147184,0.6307563324194132
9232,5,2,1,9,4,0.04444823892353755,434.0615254587877,0.6439096932889178
9233,5,2,1,9,5,0.03688541152580304,436.0780994507216,0.6444405244660473
9234,5,2,1,9,6,0.03530498750376407,433.25356000975677,0.637271634406693
9235,5,2,1,9,7,0.013572293080589876,435.5264411225594,0.6407929224752752
9236,5,2,1,9,8,0.0554137349466457,432.4702763667372,0.6357225493754161
9237,5,2,1,9,9,0.053232009538433565,433.25883202353634,0.6348086769656904
9238,5,2,1,9,10,0.001597300144771813,436.2519666357836,0.641395918965428
9239,5,2,1,9,11,0.018865436595646646,436.70968248341575,0.6400798236234125
9240,5,2,1,9,12,0.05279719164513474,428.33372026716637,0.6254295454183597
9241,5,2,1,9,13,0.03787147389036989,436.8196776919378,0.6444929697384157
9242,5,2,1,9,14,0.03421766081941761,434.14966733174697,0.6395130276575586
9243,5,2,1,9,15,0.043366362126608486,433.45937128164945,0.6389596108470564
9244,5,2,1,9,16,0.05817719600582602,425.96892039153,0.6251974131962154
9245,5,2,1,9,17,0.024953288601846747,435.49985867172876,0.6397756068944288
9246,5,2,1,9,18,0.050224475961719896,433.130745581738,0.6358433470817434
9247,5,2,1,9,19,0.051282920037581614,433.0156084204253,0.6334241185347559
9248,5,2,1,9,20,0.06255082099550106,427.11812194216446,0.627323894338141
9249,5,2,1,9,21,0.033140229110432594,435.1584248133631,0.6417876810336721
9250,5,2,1,9,22,0.021341688280170138,441.2320489506551,0.6516086714888141
9251,5,2,1,9,23,0.04509537106258741,435.23919353982524,0.6430090703245755
9252,5,2,1,9,24,0.022065899848043576,435.04421964466593,0.6449417743027851
9253,5,2,1,9,25,0.04457115149611495,436.3883184321083,0.6439160617090179
9254,5,2,1,9,26,0.015313526275811918,436.4938702798716,0.6439389072956224
9255,5,2,1,9,27,0.02192239390398947,433.42083346859016,0.6346258052996281
9256,5,2,1,9,28,0.036897920525913584,429.70603876201477,0.6301416256915656
9257,5,2,1,9,29,0.03390060176703173,433.4751321785886,0.6331486745459163
9258,5,2,2,0,0,0.03054386930429995,421.834492262773,0.6125115265645619
9259,5,2,2,0,1,0.0315007746779254,428.7591550637447,0.6157434691075413
9260,5,2,2,0,2,0.05074629898912497,418.75662124113416,0.6053912991882934
9261,5,2,2,0,3,0.03409781690230999,419.05890475265255,0.6022800517183162
9262,5,2,2,0,4,0.08029024128486016,418.6500240611031,0.5972847478809911
9263,5,2,2,0,5,0.042017683521171086,420.2491445816613,0.6081371027198771
9264,5,2,2,0,6,0.025409796944901,417.3239514028465,0.5976175678406984
9265,5,2,2,0,7,0.05190580811808368,422.03921546002374,0.6173578758044193
9266,5,2,2,0,8,0.03420152327720131,426.7455644598813,0.6242596976106894
9267,5,2,2,0,9,-0.003323062611696881,428.86328525559185,0.618675765176019
9268,5,2,2,0,10,0.04868786336314807,421.32197027726437,0.6086159478258121
9269,5,2,2,0,11,0.05808573641157431,426.4900751766786,0.618772774128084
9270,5,2,2,0,12,0.048738726106993036,420.33983612472974,0.6055105674239072
9271,5,2,2,0,13,0.049627117659038184,423.30709173747476,0.6114391852471982
9272,5,2,2,0,14,0.05234650409535896,423.5879309193014,0.6081919828512833
9273,5,2,2,0,15,0.027940825849427597,415.6122233597646,0.5920604664384735
9274,5,2,2,0,16,0.04615322744760692,423.32303657473926,0.6125638685211893
9275,5,2,2,0,17,0.033738534818136864,426.75180280900867,0.6189936261915351
9276,5,2,2,0,18,0.07721884540810774,419.141726161675,0.6066030399671865
9277,5,2,2,0,19,0.054812783323564256,429.15717261958866,0.6269084896855021
9278,5,2,2,0,20,0.045041719137063306,418.61989134880986,0.5975879722085283
9279,5,2,2,0,21,0.06643780132453117,418.1141618975759,0.60173096663755
9280,5,2,2,0,22,0.02691167406525744,423.18472994987025,0.6160531280295861
9281,5,2,2,0,23,0.08845722827713481,414.9003684692497,0.592288079451878
9282,5,2,2,0,24,0.06449522452802924,420.6254519271097,0.6049829228716462
9283,5,2,2,0,25,0.0486579069207085,424.9331089101791,0.6214809021602211
9284,5,2,2,0,26,0.032982330409569806,422.46961300556944,0.6086024803132788
9285,5,2,2,0,27,0.026111093783399597,423.30743750569627,0.6107621325070164
9286,5,2,2,0,28,0.03662246306200891,423.058183220231,0.6090891961734443
9287,5,2,2,0,29,0.06806201736598105,425.0616772539982,0.6212368950187563
9288,5,2,2,1,0,0.03184341505403867,423.81070643319725,0.6106115531380887
9289,5,2,2,1,1,0.04896397204411835,420.79745075028086,0.6080805110400096
9290,5,2,2,1,2,0.03788338147757462,423.64429852726,0.6102106224703555
9291,5,2,2,1,3,0.029092859515685993,421.49686024562874,0.606068492627635
9292,5,2,2,1,4,0.05976468302557298,421.865411812129,0.6073563963323704
9293,5,2,2,1,5,0.013631825758638833,420.883611044058,0.6053834777687732
9294,5,2,2,1,6,0.0607563038445082,417.913214565009,0.5994970868618101
9295,5,2,2,1,7,0.02226146709414187,422.1843760213972,0.6099253939883834
9296,5,2,2,1,8,0.01507049993496888,426.70932291861226,0.6137369344010107
9297,5,2,2,1,9,-0.0003321602538168429,432.2949853494783,0.630298634686838
9298,5,2,2,1,10,0.049012847137579696,428.9620525406786,0.6267733967779545
9299,5,2,2,1,11,0.016069052544474428,424.2974275187527,0.6158405325621586
9300,5,2,2,1,12,0.05521639051886614,424.2414471541542,0.6135524229097831
9301,5,2,2,1,13,0.026919298552295468,423.2645847715155,0.6150730116798808
9302,5,2,2,1,14,0.07490869339558373,419.54939591584656,0.6072245748183086
9303,5,2,2,1,15,0.02793211296724119,426.52945930921646,0.6150368975452648
9304,5,2,2,1,16,0.03742277501117513,421.89768169014854,0.6059148324108024
9305,5,2,2,1,17,0.022923760012886815,418.5130381577653,0.595636356063923
9306,5,2,2,1,18,0.036072333088563314,421.63242158357184,0.6064853289081004
9307,5,2,2,1,19,0.031967423064055145,425.8848919021257,0.6228771021750155
9308,5,2,2,1,20,0.04965718915174841,425.9505051146048,0.6246316031030253
9309,5,2,2,1,21,0.028760477240886578,419.9562442624726,0.6095163586086213
9310,5,2,2,1,22,0.04019491871672216,421.9678109447993,0.6108397820106376
9311,5,2,2,1,23,0.042908128009462476,420.63478110620935,0.6044386359706263
9312,5,2,2,1,24,0.04099910586502974,424.7213412113055,0.6181247400147633
9313,5,2,2,1,25,0.03421070049565545,422.34933716089245,0.6114695352074393
9314,5,2,2,1,26,0.07581686019623218,414.27144109725873,0.5963270242563038
9315,5,2,2,1,27,0.03611425509050941,421.83357353849743,0.6120411105310606
9316,5,2,2,1,28,0.04444973568616007,425.14280353770823,0.6146379021409839
9317,5,2,2,1,29,0.013465842286960968,428.1818689935969,0.6242587212691786
9318,5,2,2,2,0,0.04553860717182127,429.4079467047815,0.6275517795277499
9319,5,2,2,2,1,-0.03431481900728074,427.30589638849756,0.6168390797204535
9320,5,2,2,2,2,0.004442064917405308,423.19923053505164,0.6136291604856202
9321,5,2,2,2,3,0.026076111171991625,422.5334217002001,0.608428370410533
9322,5,2,2,2,4,0.023415802103325906,422.77388686234985,0.611779803445416
9323,5,2,2,2,5,0.029625855507970474,415.0306127040165,0.5969819859405194
9324,5,2,2,2,6,0.03432974858640308,423.6331465412671,0.6131326340468223
9325,5,2,2,2,7,0.018730410298006744,422.68529738622493,0.6139178930109527
9326,5,2,2,2,8,0.0017374651077853981,420.27489814714477,0.6064316441956042
9327,5,2,2,2,9,0.05635381161915152,418.96740663834606,0.6085628690754247
9328,5,2,2,2,10,0.001228131059122381,423.5003770191018,0.609759801655516
9329,5,2,2,2,11,0.004958289651898313,424.86452341135106,0.6136299860686
9330,5,2,2,2,12,-0.02392621006726942,423.8758054539065,0.6118710209705683
9331,5,2,2,2,13,0.03018163483412833,420.6457292763398,0.6069920322984824
9332,5,2,2,2,14,0.00237569281494621,427.3027252099844,0.623018058973147
9333,5,2,2,2,15,0.014507844842725317,424.3017623509952,0.6132337106913816
9334,5,2,2,2,16,-0.003973384390323731,419.7399024800691,0.6035666395471337
9335,5,2,2,2,17,-0.0008163968459417616,425.65902433772277,0.6123941163482711
9336,5,2,2,2,18,-0.008869052265692462,425.1184942222799,0.6141482059262126
9337,5,2,2,2,19,-0.0487189130169065,425.3224958067458,0.6086782034686142
9338,5,2,2,2,20,0.02613945367105923,426.2955470754385,0.618108844666564
9339,5,2,2,2,21,0.01634215484783229,426.2410770488175,0.6181246648762144
9340,5,2,2,2,22,0.006881726250916758,424.6055043874499,0.6162393795962812
9341,5,2,2,2,23,0.026798252822140167,421.85394510890023,0.6086810019727665
9342,5,2,2,2,24,0.04046237884455949,418.56467801903926,0.6069889803504299
9343,5,2,2,2,25,0.0027369314338128495,427.4605920179788,0.6180567394105132
9344,5,2,2,2,26,0.04260403471771721,422.9615362339773,0.6150829492869488
9345,5,2,2,2,27,-0.03267220591399638,429.0148365115694,0.6222157084608049
9346,5,2,2,2,28,0.024391138046254094,425.7560841563474,0.6186222870557971
9347,5,2,2,2,29,0.04334937483315909,417.97217090587975,0.60415236132773
9348,5,2,2,3,0,0.03332454175151595,426.45405036352753,0.6181815315652154
9349,5,2,2,3,1,0.07819157109877926,422.4926332222949,0.615543887748149
9350,5,2,2,3,2,0.08662449371513685,426.6666568939624,0.628490058997392
9351,5,2,2,3,3,0.07162791847021405,429.8855074178366,0.6285037755776496
9352,5,2,2,3,4,0.03159431637559363,423.69294033227374,0.6092009415948386
9353,5,2,2,3,5,0.041477372236276865,427.8852446993703,0.6264330460291848
9354,5,2,2,3,6,0.08023292740990344,417.97690521127714,0.598428772585199
9355,5,2,2,3,7,0.0780105258632478,425.2745248426586,0.6232764145910993
9356,5,2,2,3,8,0.026369119425805467,425.8016535764776,0.619878064407448
9357,5,2,2,3,9,0.031097434376532933,422.8240123481083,0.6150000669986887
9358,5,2,2,3,10,0.05332209801733442,427.22243353655654,0.622221618815162
9359,5,2,2,3,11,0.039404025145957144,421.0218301286755,0.6100343416245283
9360,5,2,2,3,12,0.06936684171365415,426.639858239354,0.6250796171653547
9361,5,2,2,3,13,0.06000799799164399,427.2487134483667,0.6237457458426499
9362,5,2,2,3,14,0.045488404048900644,422.4094631770187,0.60986912709421
9363,5,2,2,3,15,0.03789105175848332,423.7169129501074,0.6147945439267195
9364,5,2,2,3,16,0.03776496435579937,424.9621879264837,0.6180720344447618
9365,5,2,2,3,17,0.03227543258116006,422.29702815313095,0.6064912309692255
9366,5,2,2,3,18,0.0450169024267435,424.01811847547174,0.6143285175519154
9367,5,2,2,3,19,0.030259014469454604,427.0938271287444,0.6208210788935129
9368,5,2,2,3,20,0.0467523581400989,418.08580239742395,0.6041723293971272
9369,5,2,2,3,21,0.0610255809227457,424.2417263111645,0.6224885621264202
9370,5,2,2,3,22,0.07264525290781419,421.4801580311919,0.6118607222782176
9371,5,2,2,3,23,0.04428619496550393,427.23116831804344,0.618105900723003
9372,5,2,2,3,24,0.036803432814766245,424.2725621192047,0.6122727985135513
9373,5,2,2,3,25,0.0602523561116155,426.6142809009701,0.6197513013777801
9374,5,2,2,3,26,0.0304887895313448,432.6047698322059,0.6330059874636399
9375,5,2,2,3,27,0.035992348930370434,421.53043690216083,0.6111333481021032
9376,5,2,2,3,28,0.042840863833225974,428.80415709523646,0.6249721610005271
9377,5,2,2,3,29,0.04426457861921055,424.1467791829291,0.6223056239981889
9378,5,2,2,4,0,0.015008949837857099,421.36986174541784,0.6044595757196113
9379,5,2,2,4,1,0.037921133304812504,426.3970723335138,0.6214705706224156
9380,5,2,2,4,2,0.03791889450392197,422.44875334628733,0.6122270364121145
9381,5,2,2,4,3,0.03443616191935169,424.08453282825604,0.6110265810547454
9382,5,2,2,4,4,0.07567162900681232,419.2294207105217,0.6110862629904004
9383,5,2,2,4,5,0.03611258694973099,427.63480252265134,0.6226032513994185
9384,5,2,2,4,6,0.08759324675846188,428.393598780712,0.6261942797099953
9385,5,2,2,4,7,0.06296825387761844,419.7995724439946,0.6081296162521357
9386,5,2,2,4,8,0.056144958188621474,421.0769387157761,0.6100011930421124
9387,5,2,2,4,9,0.05791061980212814,419.46448768922323,0.6068966489869286
9388,5,2,2,4,10,0.025852373534304307,422.5297278216362,0.6127115985146413
9389,5,2,2,4,11,0.04268717090016094,424.92553350447025,0.6153670252074432
9390,5,2,2,4,12,0.020929139962562838,423.4972180958137,0.6186801655643642
9391,5,2,2,4,13,0.029779053937937113,422.8735100708946,0.6082551485493731
9392,5,2,2,4,14,0.05395719716990907,424.2033068994915,0.6154786301346808
9393,5,2,2,4,15,0.026529378044200105,429.5840296059535,0.6256989369488611
9394,5,2,2,4,16,0.040049819992348225,419.3077971183904,0.6016631066231009
9395,5,2,2,4,17,0.054736046193289915,418.3690129845342,0.6017859984237924
9396,5,2,2,4,18,0.042529585518864495,422.3679850900077,0.6072643844707006
9397,5,2,2,4,19,0.019732591073948542,420.7977123806013,0.6041504488432864
9398,5,2,2,4,20,0.020623732705900705,422.2034891239753,0.60740612591634
9399,5,2,2,4,21,0.0479145692094109,426.7542313137639,0.6211421310583458
9400,5,2,2,4,22,-0.004999508336765014,420.02428663146867,0.6054345647895706
9401,5,2,2,4,23,0.037257104623051825,427.4853290070367,0.6232278134438954
9402,5,2,2,4,24,0.03060960811841683,420.76179523133334,0.6083540618981055
9403,5,2,2,4,25,-0.0016537711532745951,427.5141003826393,0.6225967580260283
9404,5,2,2,4,26,0.024103567252261194,425.69803377547856,0.6189360726033576
9405,5,2,2,4,27,0.0551290208812568,428.21041185567174,0.6261313069141216
9406,5,2,2,4,28,0.04727066389970289,422.6016879110803,0.6117231245859628
9407,5,2,2,4,29,0.024455237265938245,417.6296406253185,0.606191499662808
9408,5,2,2,5,0,0.00904430408882263,425.58771589182174,0.6175629804774971
9409,5,2,2,5,1,0.00924828276568615,422.506210655617,0.6057050204208276
9410,5,2,2,5,2,0.057024014811562274,424.49162900791094,0.6207010924020123
9411,5,2,2,5,3,0.053727488272920336,421.4921799949939,0.611998430847222
9412,5,2,2,5,4,0.017214932138814476,419.03796793042574,0.5991003296316068
9413,5,2,2,5,5,0.02179044186865095,423.52766489657387,0.6100739351339044
9414,5,2,2,5,6,0.054479879776587185,417.77938915352314,0.6029372894915358
9415,5,2,2,5,7,-0.002103442069246751,425.2358124990289,0.6183418093416764
9416,5,2,2,5,8,0.03312761570335697,425.84274183369513,0.6143017590368955
9417,5,2,2,5,9,0.03603855266767483,423.3790678491536,0.6133337812973272
9418,5,2,2,5,10,0.009744294923376792,426.33378513218685,0.6199614657050626
9419,5,2,2,5,11,0.07789026311457793,424.8942971214524,0.6220359069579757
9420,5,2,2,5,12,0.04644471976729266,422.7472879063229,0.6163785166681136
9421,5,2,2,5,13,0.031261941163053114,423.409334523166,0.6133430668371703
9422,5,2,2,5,14,0.015394756343847175,428.21591963643976,0.6218449744049922
9423,5,2,2,5,15,0.03702151716783847,425.09619637299033,0.6180888175033686
9424,5,2,2,5,16,0.048018606744204016,426.0212704811252,0.6160631620112792
9425,5,2,2,5,17,0.056220628490686375,426.61997542641626,0.6184798934369121
9426,5,2,2,5,18,0.03020583018159287,425.9644496389654,0.613879181036377
9427,5,2,2,5,19,0.05262717512117024,426.88871386194734,0.6236566320769868
9428,5,2,2,5,20,0.043861972976806905,430.03888863612116,0.6266924510812685
9429,5,2,2,5,21,0.026868150601102644,422.5284832437221,0.6102711909431325
9430,5,2,2,5,22,0.04070861087179695,423.32657716350076,0.6117373800447923
9431,5,2,2,5,23,0.028358033170902342,426.7006230287343,0.6191109263390769
9432,5,2,2,5,24,0.048196079154360104,426.7361505853093,0.6210357327758061
9433,5,2,2,5,25,0.026051717646943213,429.9007834624076,0.6252021929007312
9434,5,2,2,5,26,0.06319185935539644,420.17767542620044,0.6079246268767364
9435,5,2,2,5,27,0.07233972950119648,424.0402165755556,0.6182652011269417
9436,5,2,2,5,28,0.04323194973770886,422.5766250715171,0.6092585697227512
9437,5,2,2,5,29,-0.0007959974171740843,416.92545159801307,0.59859538278278
9438,5,2,2,6,0,0.053922829970770476,420.14446816629396,0.6064496309705815
9439,5,2,2,6,1,0.07221579507266947,425.092199912937,0.6263270552217312
9440,5,2,2,6,2,0.03362602029433342,423.1043045255822,0.6099572452886873
9441,5,2,2,6,3,0.040587240485211784,423.62808033176293,0.6198671530395937
9442,5,2,2,6,4,0.0581943972690322,427.3420868795658,0.6260998944576847
9443,5,2,2,6,5,0.056491279151731695,430.69409982414396,0.631435528250151
9444,5,2,2,6,6,0.03662760594651339,426.6590606203453,0.6190363534843987
9445,5,2,2,6,7,0.06703072016219823,424.96712290899154,0.6187723464738268
9446,5,2,2,6,8,0.08034737240585407,422.8301067442375,0.6103836705460178
9447,5,2,2,6,9,0.06350995182110654,426.9483658256384,0.6219195898071262
9448,5,2,2,6,10,0.03732221134391657,416.2264394190129,0.5967312286260041
9449,5,2,2,6,11,0.07423827304436657,423.6956970309565,0.6144081692092326
9450,5,2,2,6,12,0.053706253232155256,424.8537826239429,0.6179343312136657
9451,5,2,2,6,13,0.05604037227567566,425.0209570278844,0.6181323720979239
9452,5,2,2,6,14,0.04194900440764352,425.7924921973704,0.624278345340291
9453,5,2,2,6,15,0.04273763805511607,419.1870386788352,0.6019381712649956
9454,5,2,2,6,16,0.06897011302312502,419.17903839967295,0.6081353271221107
9455,5,2,2,6,17,0.019281705971298958,425.3928016029965,0.6180779277874864
9456,5,2,2,6,18,0.05840909138195727,422.6210625572209,0.6107178887830617
9457,5,2,2,6,19,0.06079017368374503,428.4833628936279,0.6250767606410285
