,id,article_id,attribute,code,confidence,session_id,datetime
4602,4673,2549,mw_attention_uncomfortable,2,5,67834,2023-08-22 12:51:53
4603,4674,2549,mw_appearance,2,4,67834,2023-08-22 12:51:53
4604,4675,2549,mw_access_cost,2,4,67834,2023-08-22 12:51:53
4605,4676,2549,mw_attention_trust,2,5,67834,2023-08-22 12:51:53
4606,4677,6325,mw_comfort_breathe,2,7,44186,2023-08-22 12:53:03
4607,4678,6325,mw_independence_authority,0,7,44186,2023-08-22 12:53:03
4608,4679,6325,mw_appearance,2,7,44186,2023-08-22 12:53:03
4609,4680,6325,mw_compensation,2,7,44186,2023-08-22 12:53:03
4610,4681,6325,mw_inconvenience_hassle,2,7,44186,2023-08-22 12:53:03
4611,4682,6325,mw_inconvenience_remember,2,7,44186,2023-08-22 12:53:03
4612,4683,6325,mw_independence_forced,0,4,44186,2023-08-22 12:53:03
4613,4684,6325,mw_comfort_hot,2,7,44186,2023-08-22 12:53:03
4614,4685,6325,mw_efficacy_health,2,7,44186,2023-08-22 12:53:03
4615,4686,6325,mw_access_diff,2,7,44186,2023-08-22 12:53:03
4616,4687,6325,mw_efficacy_eff,2,7,44186,2023-08-22 12:53:03
4617,4688,6325,mw_attention_uncomfortable,2,7,44186,2023-08-22 12:53:03
4618,4689,6325,mw_attention_trust,2,7,44186,2023-08-22 12:53:03
4619,4690,6325,mw_access_cost,2,7,44186,2023-08-22 12:53:03
4620,4691,495,mw_comfort_breathe,2,7,25447,2023-08-22 12:53:08
4621,4692,495,mw_independence_forced,2,7,25447,2023-08-22 12:53:08
4622,4693,495,mw_efficacy_health,1,4,25447,2023-08-22 12:53:08
4623,4694,495,mw_access_diff,2,7,25447,2023-08-22 12:53:08
4624,4695,495,mw_attention_trust,2,7,25447,2023-08-22 12:53:08
4625,4696,495,mw_inconvenience_hassle,2,7,25447,2023-08-22 12:53:08
4626,4697,495,mw_independence_authority,2,7,25447,2023-08-22 12:53:08
4627,4698,495,mw_efficacy_eff,1,4,25447,2023-08-22 12:53:08
4628,4699,495,mw_comfort_hot,2,7,25447,2023-08-22 12:53:08
4629,4700,495,mw_appearance,2,7,25447,2023-08-22 12:53:08
4630,4701,495,mw_attention_uncomfortable,2,7,25447,2023-08-22 12:53:08
4631,4702,495,mw_inconvenience_remember,2,7,25447,2023-08-22 12:53:08
4632,4703,495,mw_compensation,2,7,25447,2023-08-22 12:53:08
4633,4704,495,mw_access_cost,2,7,25447,2023-08-22 12:53:08
4634,4705,6057,mw_comfort_breathe,2,5,67834,2023-08-22 12:54:07
4635,4706,6057,mw_attention_uncomfortable,2,5,67834,2023-08-22 12:54:07
4636,4707,6057,mw_compensation,2,5,67834,2023-08-22 12:54:07
4637,4708,6057,mw_efficacy_eff,0,3,67834,2023-08-22 12:54:07
4638,4709,6057,mw_comfort_hot,2,5,67834,2023-08-22 12:54:07
4639,4710,6057,mw_access_cost,2,6,67834,2023-08-22 12:54:07
4640,4711,6057,mw_independence_forced,0,2,67834,2023-08-22 12:54:07
4641,4712,6057,mw_independence_authority,2,2,67834,2023-08-22 12:54:07
4642,4713,6057,mw_appearance,2,4,67834,2023-08-22 12:54:07
4643,4714,6057,mw_inconvenience_hassle,0,5,67834,2023-08-22 12:54:07
4644,4715,6057,mw_inconvenience_remember,2,5,67834,2023-08-22 12:54:07
4645,4716,6057,mw_efficacy_health,0,3,67834,2023-08-22 12:54:07
4646,4717,6057,mw_attention_trust,2,5,67834,2023-08-22 12:54:07
4647,4718,6057,mw_access_diff,2,5,67834,2023-08-22 12:54:07
4648,4719,4224,mw_efficacy_eff,2,7,25447,2023-08-22 12:54:25
4649,4720,4224,mw_access_cost,2,7,25447,2023-08-22 12:54:25
4650,4721,4224,mw_comfort_breathe,2,7,25447,2023-08-22 12:54:25
4651,4722,4224,mw_inconvenience_hassle,2,7,25447,2023-08-22 12:54:25
4652,4723,4224,mw_comfort_hot,2,7,25447,2023-08-22 12:54:25
4653,4724,4224,mw_compensation,2,7,25447,2023-08-22 12:54:25
4654,4725,4224,mw_efficacy_health,2,7,25447,2023-08-22 12:54:25
4655,4726,4224,mw_independence_authority,2,7,25447,2023-08-22 12:54:25
4656,4727,4224,mw_independence_forced,2,7,25447,2023-08-22 12:54:25
4657,4728,4224,mw_attention_uncomfortable,2,7,25447,2023-08-22 12:54:25
4658,4729,4224,mw_appearance,1,4,25447,2023-08-22 12:54:25
4659,4730,4224,mw_inconvenience_remember,2,7,25447,2023-08-22 12:54:25
4660,4731,4224,mw_attention_trust,2,7,25447,2023-08-22 12:54:25
4661,4732,4224,mw_access_diff,2,7,25447,2023-08-22 12:54:25
4662,4733,3580,mw_independence_authority,2,7,44186,2023-08-22 12:59:12
4663,4734,3580,mw_comfort_breathe,2,7,44186,2023-08-22 12:59:12
4664,4735,3580,mw_independence_forced,2,7,44186,2023-08-22 12:59:12
4665,4736,3580,mw_attention_uncomfortable,2,7,44186,2023-08-22 12:59:12
4666,4737,3580,mw_access_diff,2,7,44186,2023-08-22 12:59:12
4667,4738,3580,mw_inconvenience_remember,2,7,44186,2023-08-22 12:59:12
4668,4739,3580,mw_appearance,2,7,44186,2023-08-22 12:59:12
4669,4740,3580,mw_comfort_hot,2,7,44186,2023-08-22 12:59:12
4670,4741,3580,mw_efficacy_eff,1,5,44186,2023-08-22 12:59:12
4671,4742,3580,mw_efficacy_health,0,5,44186,2023-08-22 12:59:12
4672,4743,3580,mw_attention_trust,2,7,44186,2023-08-22 12:59:12
4673,4744,3580,mw_inconvenience_hassle,2,7,44186,2023-08-22 12:59:12
4674,4745,3580,mw_compensation,1,6,44186,2023-08-22 12:59:12
4675,4746,3580,mw_access_cost,2,7,44186,2023-08-22 12:59:12
4676,4747,5565,mw_comfort_hot,2,6,67834,2023-08-22 12:59:52
4677,4748,5565,mw_comfort_breathe,2,6,67834,2023-08-22 12:59:52
4678,4749,5565,mw_efficacy_eff,2,6,67834,2023-08-22 12:59:52
4679,4750,5565,mw_inconvenience_remember,2,4,67834,2023-08-22 12:59:52
4680,4751,5565,mw_appearance,2,4,67834,2023-08-22 12:59:52
4681,4752,5565,mw_access_diff,2,4,67834,2023-08-22 12:59:52
4682,4753,5565,mw_attention_trust,2,4,67834,2023-08-22 12:59:52
4683,4754,5565,mw_efficacy_health,2,4,67834,2023-08-22 12:59:52
4684,4755,5565,mw_independence_authority,2,4,67834,2023-08-22 12:59:52
4685,4756,5565,mw_inconvenience_hassle,2,4,67834,2023-08-22 12:59:52
4686,4757,5565,mw_access_cost,2,4,67834,2023-08-22 12:59:52
4687,4758,5565,mw_compensation,2,4,67834,2023-08-22 12:59:52
4688,4759,5565,mw_independence_forced,2,4,67834,2023-08-22 12:59:52
4689,4760,5565,mw_attention_uncomfortable,2,4,67834,2023-08-22 12:59:52
4690,4761,2590,mw_comfort_breathe,2,7,25447,2023-08-22 13:02:32
4691,4762,2590,mw_efficacy_health,1,4,25447,2023-08-22 13:02:32
4692,4763,2590,mw_independence_authority,2,7,25447,2023-08-22 13:02:32
4693,4764,2590,mw_appearance,2,7,25447,2023-08-22 13:02:32
4694,4765,2590,mw_comfort_hot,2,7,25447,2023-08-22 13:02:32
4695,4766,2590,mw_efficacy_eff,2,7,25447,2023-08-22 13:02:32
4696,4767,2590,mw_access_cost,2,7,25447,2023-08-22 13:02:32
4697,4768,2590,mw_independence_forced,2,7,25447,2023-08-22 13:02:32
4698,4769,2590,mw_compensation,2,7,25447,2023-08-22 13:02:32
4699,4770,2590,mw_attention_uncomfortable,2,7,25447,2023-08-22 13:02:32
4700,4771,2590,mw_inconvenience_remember,2,7,25447,2023-08-22 13:02:32
4701,4772,2590,mw_attention_trust,2,7,25447,2023-08-22 13:02:32
4702,4773,2590,mw_access_diff,2,7,25447,2023-08-22 13:02:32
4703,4774,2590,mw_inconvenience_hassle,2,7,25447,2023-08-22 13:02:32
4704,4775,1537,mw_independence_forced,2,7,44186,2023-08-22 13:13:01
4705,4776,1537,mw_comfort_hot,2,7,44186,2023-08-22 13:13:01
4706,4777,1537,mw_access_cost,2,6,44186,2023-08-22 13:13:01
4707,4778,1537,mw_independence_authority,2,6,44186,2023-08-22 13:13:01
4708,4779,1537,mw_comfort_breathe,2,7,44186,2023-08-22 13:13:01
4709,4780,1537,mw_access_diff,2,7,44186,2023-08-22 13:13:01
4710,4781,1537,mw_inconvenience_remember,2,7,44186,2023-08-22 13:13:01
4711,4782,1537,mw_appearance,2,7,44186,2023-08-22 13:13:01
4712,4783,1537,mw_efficacy_health,2,7,44186,2023-08-22 13:13:01
4713,4784,1537,mw_attention_trust,2,7,44186,2023-08-22 13:13:01
4714,4785,1537,mw_compensation,2,6,44186,2023-08-22 13:13:01
4715,4786,1537,mw_attention_uncomfortable,2,7,44186,2023-08-22 13:13:01
4716,4787,1537,mw_efficacy_eff,2,7,44186,2023-08-22 13:13:01
4717,4788,1537,mw_inconvenience_hassle,2,7,44186,2023-08-22 13:13:01
4718,4789,3470,mw_comfort_breathe,2,7,25447,2023-08-22 13:17:38
4719,4790,3470,mw_access_cost,2,7,25447,2023-08-22 13:17:38
4720,4791,3470,mw_independence_authority,2,7,25447,2023-08-22 13:17:38
4721,4792,3470,mw_attention_uncomfortable,2,7,25447,2023-08-22 13:17:38
4722,4793,3470,mw_compensation,1,4,25447,2023-08-22 13:17:38
4723,4794,3470,mw_attention_trust,2,7,25447,2023-08-22 13:17:38
4724,4795,3470,mw_independence_forced,2,7,25447,2023-08-22 13:17:38
4725,4796,3470,mw_efficacy_eff,1,7,25447,2023-08-22 13:17:38
4726,4797,3470,mw_inconvenience_hassle,2,7,25447,2023-08-22 13:17:38
4727,4798,3470,mw_inconvenience_remember,2,7,25447,2023-08-22 13:17:38
4728,4799,3470,mw_appearance,2,7,25447,2023-08-22 13:17:38
4729,4800,3470,mw_access_diff,2,7,25447,2023-08-22 13:17:38
4730,4801,3470,mw_efficacy_health,1,7,25447,2023-08-22 13:17:38
4731,4802,3470,mw_comfort_hot,2,7,25447,2023-08-22 13:17:38
4732,4803,4887,mw_inconvenience_hassle,2,4,67834,2023-08-22 13:18:17
4733,4804,4887,mw_attention_uncomfortable,2,6,67834,2023-08-22 13:18:17
4734,4805,4887,mw_access_diff,0,2,67834,2023-08-22 13:18:17
4735,4806,4887,mw_compensation,2,4,67834,2023-08-22 13:18:17
4736,4807,4887,mw_comfort_breathe,2,6,67834,2023-08-22 13:18:17
4737,4808,4887,mw_independence_authority,2,5,67834,2023-08-22 13:18:17
4738,4809,4887,mw_efficacy_eff,2,5,67834,2023-08-22 13:18:17
4739,4810,4887,mw_inconvenience_remember,2,4,67834,2023-08-22 13:18:17
4740,4811,4887,mw_independence_forced,2,5,67834,2023-08-22 13:18:17
4741,4812,4887,mw_comfort_hot,2,5,67834,2023-08-22 13:18:17
4742,4813,4887,mw_attention_trust,2,6,67834,2023-08-22 13:18:17
4743,4814,4887,mw_efficacy_health,2,5,67834,2023-08-22 13:18:17
4744,4815,4887,mw_appearance,2,4,67834,2023-08-22 13:18:17
4745,4816,4887,mw_access_cost,2,5,67834,2023-08-22 13:18:17
4746,4817,1498,mw_inconvenience_remember,2,7,25447,2023-08-22 13:22:09
4747,4818,1498,mw_efficacy_eff,1,4,25447,2023-08-22 13:22:09
4748,4819,1498,mw_comfort_breathe,2,7,25447,2023-08-22 13:22:09
4749,4820,1498,mw_appearance,2,7,25447,2023-08-22 13:22:09
4750,4821,1498,mw_access_cost,2,7,25447,2023-08-22 13:22:09
4751,4822,1498,mw_access_diff,2,7,25447,2023-08-22 13:22:09
4752,4823,1498,mw_comfort_hot,2,7,25447,2023-08-22 13:22:09
4753,4824,1498,mw_inconvenience_hassle,2,7,25447,2023-08-22 13:22:09
4754,4825,1498,mw_attention_uncomfortable,2,7,25447,2023-08-22 13:22:09
4755,4826,1498,mw_efficacy_health,1,4,25447,2023-08-22 13:22:09
4756,4827,1498,mw_independence_authority,2,7,25447,2023-08-22 13:22:09
4757,4828,1498,mw_compensation,2,7,25447,2023-08-22 13:22:09
4758,4829,1498,mw_attention_trust,2,7,25447,2023-08-22 13:22:09
4759,4830,1498,mw_independence_forced,2,7,25447,2023-08-22 13:22:09
4760,4831,1277,mw_compensation,2,4,67834,2023-08-22 13:22:14
4761,4832,1277,mw_attention_uncomfortable,2,4,67834,2023-08-22 13:22:14
4762,4833,1277,mw_comfort_hot,2,5,67834,2023-08-22 13:22:14
4763,4834,1277,mw_comfort_breathe,2,5,67834,2023-08-22 13:22:14
4764,4835,1277,mw_efficacy_eff,1,4,67834,2023-08-22 13:22:14
4765,4836,1277,mw_attention_trust,2,4,67834,2023-08-22 13:22:14
4766,4837,1277,mw_independence_forced,2,4,67834,2023-08-22 13:22:14
4767,4838,1277,mw_inconvenience_hassle,2,4,67834,2023-08-22 13:22:14
4768,4839,1277,mw_efficacy_health,1,4,67834,2023-08-22 13:22:14
4769,4840,1277,mw_inconvenience_remember,2,4,67834,2023-08-22 13:22:14
4770,4841,1277,mw_independence_authority,2,4,67834,2023-08-22 13:22:14
4771,4842,1277,mw_access_diff,0,7,67834,2023-08-22 13:22:14
4772,4843,1277,mw_appearance,2,4,67834,2023-08-22 13:22:14
4773,4844,1277,mw_access_cost,2,4,67834,2023-08-22 13:22:14
4774,4845,4293,mw_comfort_breathe,2,7,25447,2023-08-22 13:23:44
4775,4846,4293,mw_inconvenience_hassle,2,7,25447,2023-08-22 13:23:44
4776,4847,4293,mw_compensation,2,4,25447,2023-08-22 13:23:44
4777,4848,4293,mw_efficacy_eff,1,4,25447,2023-08-22 13:23:44
4778,4849,4293,mw_inconvenience_remember,2,4,25447,2023-08-22 13:23:44
4779,4850,4293,mw_efficacy_health,1,4,25447,2023-08-22 13:23:44
4780,4851,4293,mw_comfort_hot,2,7,25447,2023-08-22 13:23:44
4781,4852,4293,mw_attention_uncomfortable,2,7,25447,2023-08-22 13:23:44
4782,4853,4293,mw_access_diff,2,7,25447,2023-08-22 13:23:44
4783,4854,4293,mw_access_cost,2,7,25447,2023-08-22 13:23:44
4784,4855,4293,mw_independence_authority,2,7,25447,2023-08-22 13:23:44
4785,4856,4293,mw_independence_forced,2,7,25447,2023-08-22 13:23:44
4786,4857,4293,mw_appearance,2,7,25447,2023-08-22 13:23:44
4787,4858,4293,mw_attention_trust,2,7,25447,2023-08-22 13:23:44
4788,4859,2232,mw_compensation,1,2,67834,2023-08-22 13:42:01
4789,4860,2232,mw_attention_uncomfortable,2,4,67834,2023-08-22 13:42:01
4790,4861,2232,mw_efficacy_health,2,4,67834,2023-08-22 13:42:01
4791,4862,2232,mw_comfort_hot,2,4,67834,2023-08-22 13:42:01
4792,4863,2232,mw_comfort_breathe,2,4,67834,2023-08-22 13:42:01
4793,4864,2232,mw_access_cost,2,4,67834,2023-08-22 13:42:01
4794,4865,2232,mw_appearance,2,4,67834,2023-08-22 13:42:01
4795,4866,2232,mw_inconvenience_hassle,0,2,67834,2023-08-22 13:42:01
4796,4867,2232,mw_attention_trust,2,4,67834,2023-08-22 13:42:01
4797,4868,2232,mw_independence_authority,0,2,67834,2023-08-22 13:42:01
4798,4869,2232,mw_independence_forced,0,7,67834,2023-08-22 13:42:01
4799,4870,2232,mw_inconvenience_remember,2,4,67834,2023-08-22 13:42:01
4800,4871,2232,mw_access_diff,2,4,67834,2023-08-22 13:42:01
4801,4872,2232,mw_efficacy_eff,2,4,67834,2023-08-22 13:42:01
4802,4873,6398,mw_independence_authority,2,7,68591,2023-08-22 13:43:33
4803,4874,6398,mw_independence_forced,2,7,68591,2023-08-22 13:43:33
4804,4875,6398,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:43:33
4805,4876,6398,mw_comfort_breathe,2,7,68591,2023-08-22 13:43:33
4806,4877,6398,mw_inconvenience_remember,2,7,68591,2023-08-22 13:43:33
4807,4878,6398,mw_appearance,2,7,68591,2023-08-22 13:43:33
4808,4879,6398,mw_attention_trust,2,7,68591,2023-08-22 13:43:33
4809,4880,6398,mw_compensation,2,5,68591,2023-08-22 13:43:33
4810,4881,6398,mw_inconvenience_hassle,1,5,68591,2023-08-22 13:43:33
4811,4882,6398,mw_access_cost,2,7,68591,2023-08-22 13:43:33
4812,4883,6398,mw_access_diff,2,7,68591,2023-08-22 13:43:33
4813,4884,6398,mw_efficacy_health,1,6,68591,2023-08-22 13:43:33
4814,4885,6398,mw_efficacy_eff,1,6,68591,2023-08-22 13:43:33
4815,4886,6398,mw_comfort_hot,2,7,68591,2023-08-22 13:43:33
4816,4887,495,mw_comfort_hot,2,5,67834,2023-08-22 13:43:45
4817,4888,495,mw_inconvenience_remember,2,4,67834,2023-08-22 13:43:45
4818,4889,495,mw_comfort_breathe,2,2,67834,2023-08-22 13:43:45
4819,4890,495,mw_independence_authority,2,4,67834,2023-08-22 13:43:45
4820,4891,495,mw_efficacy_eff,1,5,67834,2023-08-22 13:43:45
4821,4892,495,mw_access_cost,2,5,67834,2023-08-22 13:43:45
4822,4893,495,mw_compensation,1,5,67834,2023-08-22 13:43:45
4823,4894,495,mw_attention_uncomfortable,2,7,67834,2023-08-22 13:43:45
4824,4895,495,mw_access_diff,2,6,67834,2023-08-22 13:43:45
4825,4896,495,mw_independence_forced,2,4,67834,2023-08-22 13:43:45
4826,4897,495,mw_attention_trust,2,7,67834,2023-08-22 13:43:45
4827,4898,495,mw_inconvenience_hassle,2,3,67834,2023-08-22 13:43:45
4828,4899,495,mw_appearance,2,6,67834,2023-08-22 13:43:45
4829,4900,495,mw_efficacy_health,1,5,67834,2023-08-22 13:43:45
4830,4901,4087,mw_access_diff,2,7,68591,2023-08-22 13:44:53
4831,4902,4087,mw_comfort_hot,2,7,68591,2023-08-22 13:44:53
4832,4903,4087,mw_efficacy_eff,1,2,68591,2023-08-22 13:44:53
4833,4904,4087,mw_efficacy_health,1,2,68591,2023-08-22 13:44:53
4834,4905,4087,mw_comfort_breathe,2,7,68591,2023-08-22 13:44:53
4835,4906,4087,mw_access_cost,2,7,68591,2023-08-22 13:44:53
4836,4907,4087,mw_compensation,2,7,68591,2023-08-22 13:44:53
4837,4908,4087,mw_inconvenience_remember,0,7,68591,2023-08-22 13:44:53
4838,4909,4087,mw_inconvenience_hassle,1,5,68591,2023-08-22 13:44:53
4839,4910,4087,mw_appearance,2,7,68591,2023-08-22 13:44:53
4840,4911,4087,mw_attention_trust,2,7,68591,2023-08-22 13:44:53
4841,4912,4087,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:44:53
4842,4913,4087,mw_independence_forced,0,7,68591,2023-08-22 13:44:53
4843,4914,4087,mw_independence_authority,0,6,68591,2023-08-22 13:44:53
4844,4915,3999,mw_comfort_breathe,2,7,68591,2023-08-22 13:46:32
4845,4916,3999,mw_appearance,2,7,68591,2023-08-22 13:46:32
4846,4917,3999,mw_attention_trust,2,7,68591,2023-08-22 13:46:32
4847,4918,3999,mw_independence_forced,0,2,68591,2023-08-22 13:46:32
4848,4919,3999,mw_inconvenience_hassle,0,5,68591,2023-08-22 13:46:32
4849,4920,3999,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:46:32
4850,4921,3999,mw_compensation,1,5,68591,2023-08-22 13:46:32
4851,4922,3999,mw_inconvenience_remember,0,5,68591,2023-08-22 13:46:32
4852,4923,3999,mw_efficacy_health,1,2,68591,2023-08-22 13:46:32
4853,4924,3999,mw_access_diff,2,7,68591,2023-08-22 13:46:32
4854,4925,3999,mw_comfort_hot,2,7,68591,2023-08-22 13:46:32
4855,4926,3999,mw_independence_authority,2,7,68591,2023-08-22 13:46:32
4856,4927,3999,mw_efficacy_eff,1,5,68591,2023-08-22 13:46:32
4857,4928,3999,mw_access_cost,2,7,68591,2023-08-22 13:46:32
4858,4929,6961,mw_comfort_breathe,2,7,68591,2023-08-22 13:47:22
4859,4930,6961,mw_independence_authority,2,7,68591,2023-08-22 13:47:22
4860,4931,6961,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:47:22
4861,4932,6961,mw_independence_forced,2,7,68591,2023-08-22 13:47:22
4862,4933,6961,mw_attention_trust,2,7,68591,2023-08-22 13:47:22
4863,4934,6961,mw_compensation,2,7,68591,2023-08-22 13:47:22
4864,4935,6961,mw_inconvenience_hassle,2,7,68591,2023-08-22 13:47:22
4865,4936,6961,mw_inconvenience_remember,2,7,68591,2023-08-22 13:47:22
4866,4937,6961,mw_appearance,2,7,68591,2023-08-22 13:47:22
4867,4938,6961,mw_access_diff,2,7,68591,2023-08-22 13:47:22
4868,4939,6961,mw_efficacy_health,2,7,68591,2023-08-22 13:47:22
4869,4940,6961,mw_efficacy_eff,2,7,68591,2023-08-22 13:47:22
4870,4941,6961,mw_comfort_hot,2,7,68591,2023-08-22 13:47:22
4871,4942,6961,mw_access_cost,2,7,68591,2023-08-22 13:47:22
4872,4943,2109,mw_access_diff,2,7,68591,2023-08-22 13:48:54
4873,4944,2109,mw_comfort_hot,2,7,68591,2023-08-22 13:48:54
4874,4945,2109,mw_access_cost,2,7,68591,2023-08-22 13:48:54
4875,4946,2109,mw_comfort_breathe,2,7,68591,2023-08-22 13:48:54
4876,4947,2109,mw_efficacy_health,1,2,68591,2023-08-22 13:48:54
4877,4948,2109,mw_inconvenience_hassle,1,5,68591,2023-08-22 13:48:54
4878,4949,2109,mw_inconvenience_remember,2,6,68591,2023-08-22 13:48:54
4879,4950,2109,mw_compensation,1,7,68591,2023-08-22 13:48:54
4880,4951,2109,mw_efficacy_eff,1,2,68591,2023-08-22 13:48:54
4881,4952,2109,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:48:54
4882,4953,2109,mw_independence_forced,2,7,68591,2023-08-22 13:48:54
4883,4954,2109,mw_attention_trust,2,7,68591,2023-08-22 13:48:54
4884,4955,2109,mw_appearance,2,7,68591,2023-08-22 13:48:54
4885,4956,2109,mw_independence_authority,2,7,68591,2023-08-22 13:48:54
4886,4957,2549,mw_access_cost,2,7,68591,2023-08-22 13:50:32
4887,4958,2549,mw_comfort_breathe,2,7,68591,2023-08-22 13:50:32
4888,4959,2549,mw_efficacy_eff,1,2,68591,2023-08-22 13:50:32
4889,4960,2549,mw_access_diff,0,7,68591,2023-08-22 13:50:32
4890,4961,2549,mw_efficacy_health,1,2,68591,2023-08-22 13:50:32
4891,4962,2549,mw_comfort_hot,2,7,68591,2023-08-22 13:50:32
4892,4963,2549,mw_inconvenience_remember,2,7,68591,2023-08-22 13:50:32
4893,4964,2549,mw_inconvenience_hassle,2,7,68591,2023-08-22 13:50:32
4894,4965,2549,mw_appearance,2,7,68591,2023-08-22 13:50:32
4895,4966,2549,mw_compensation,2,7,68591,2023-08-22 13:50:32
4896,4967,2549,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:50:32
4897,4968,2549,mw_independence_forced,1,5,68591,2023-08-22 13:50:32
4898,4969,2549,mw_attention_trust,2,7,68591,2023-08-22 13:50:32
4899,4970,2549,mw_independence_authority,2,7,68591,2023-08-22 13:50:32
4900,4971,5516,mw_efficacy_health,2,7,68591,2023-08-22 13:51:14
4901,4972,5516,mw_efficacy_eff,2,7,68591,2023-08-22 13:51:14
4902,4973,5516,mw_access_diff,2,7,68591,2023-08-22 13:51:14
4903,4974,5516,mw_comfort_hot,2,7,68591,2023-08-22 13:51:14
4904,4975,5516,mw_access_cost,2,7,68591,2023-08-22 13:51:14
4905,4976,5516,mw_comfort_breathe,2,7,68591,2023-08-22 13:51:14
4906,4977,5516,mw_compensation,2,7,68591,2023-08-22 13:51:14
4907,4978,5516,mw_appearance,2,7,68591,2023-08-22 13:51:14
4908,4979,5516,mw_inconvenience_hassle,2,7,68591,2023-08-22 13:51:14
4909,4980,5516,mw_inconvenience_remember,2,7,68591,2023-08-22 13:51:14
4910,4981,5516,mw_attention_trust,2,7,68591,2023-08-22 13:51:14
4911,4982,5516,mw_independence_forced,2,7,68591,2023-08-22 13:51:14
4912,4983,5516,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:51:14
4913,4984,5516,mw_independence_authority,2,7,68591,2023-08-22 13:51:14
4914,4985,5507,mw_compensation,1,5,67834,2023-08-22 13:52:15
4915,4986,5507,mw_comfort_breathe,2,6,67834,2023-08-22 13:52:15
4916,4987,5507,mw_efficacy_health,2,2,67834,2023-08-22 13:52:15
4917,4988,5507,mw_inconvenience_hassle,2,4,67834,2023-08-22 13:52:15
4918,4989,5507,mw_access_diff,0,5,67834,2023-08-22 13:52:15
4919,4990,5507,mw_comfort_hot,2,7,67834,2023-08-22 13:52:15
4920,4991,5507,mw_inconvenience_remember,2,4,67834,2023-08-22 13:52:15
4921,4992,5507,mw_attention_trust,2,7,67834,2023-08-22 13:52:15
4922,4993,5507,mw_access_cost,2,4,67834,2023-08-22 13:52:15
4923,4994,5507,mw_independence_forced,0,5,67834,2023-08-22 13:52:15
4924,4995,5507,mw_appearance,2,7,67834,2023-08-22 13:52:15
4925,4996,5507,mw_efficacy_eff,0,2,67834,2023-08-22 13:52:15
4926,4997,5507,mw_attention_uncomfortable,2,7,67834,2023-08-22 13:52:15
4927,4998,5507,mw_independence_authority,2,2,67834,2023-08-22 13:52:15
4928,4999,7626,mw_comfort_breathe,2,7,68591,2023-08-22 13:52:24
4929,5000,7626,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:52:24
4930,5001,7626,mw_independence_forced,2,7,68591,2023-08-22 13:52:24
4931,5002,7626,mw_independence_authority,2,7,68591,2023-08-22 13:52:24
4932,5003,7626,mw_attention_trust,2,7,68591,2023-08-22 13:52:24
4933,5004,7626,mw_inconvenience_hassle,2,7,68591,2023-08-22 13:52:24
4934,5005,7626,mw_appearance,2,7,68591,2023-08-22 13:52:24
4935,5006,7626,mw_compensation,2,7,68591,2023-08-22 13:52:24
4936,5007,7626,mw_inconvenience_remember,2,7,68591,2023-08-22 13:52:24
4937,5008,7626,mw_access_cost,2,7,68591,2023-08-22 13:52:24
4938,5009,7626,mw_efficacy_health,1,5,68591,2023-08-22 13:52:24
4939,5010,7626,mw_comfort_hot,2,7,68591,2023-08-22 13:52:24
4940,5011,7626,mw_efficacy_eff,1,5,68591,2023-08-22 13:52:24
4941,5012,7626,mw_access_diff,0,5,68591,2023-08-22 13:52:24
4942,5013,7115,mw_comfort_breathe,2,7,68591,2023-08-22 13:54:39
4943,5014,7115,mw_attention_uncomfortable,2,7,68591,2023-08-22 13:54:40
4944,5015,7115,mw_independence_authority,2,7,68591,2023-08-22 13:54:40
4945,5016,7115,mw_independence_forced,0,2,68591,2023-08-22 13:54:40
4946,5017,7115,mw_appearance,2,7,68591,2023-08-22 13:54:40
4947,5018,7115,mw_attention_trust,2,7,68591,2023-08-22 13:54:40
4948,5019,7115,mw_inconvenience_hassle,2,7,68591,2023-08-22 13:54:40
4949,5020,7115,mw_access_cost,2,7,68591,2023-08-22 13:54:40
4950,5021,7115,mw_access_diff,2,7,68591,2023-08-22 13:54:40
4951,5022,7115,mw_inconvenience_remember,2,7,68591,2023-08-22 13:54:40
4952,5023,7115,mw_efficacy_eff,1,5,68591,2023-08-22 13:54:40
4953,5024,7115,mw_efficacy_health,1,5,68591,2023-08-22 13:54:40
4954,5025,7115,mw_compensation,1,3,68591,2023-08-22 13:54:40
4955,5026,7115,mw_comfort_hot,2,7,68591,2023-08-22 13:54:40
4956,5027,7378,mw_efficacy_health,2,1,67834,2023-08-22 13:55:17
4957,5028,7378,mw_comfort_breathe,2,6,67834,2023-08-22 13:55:17
4958,5029,7378,mw_inconvenience_remember,2,5,67834,2023-08-22 13:55:17
4959,5030,7378,mw_access_cost,2,7,67834,2023-08-22 13:55:17
4960,5031,7378,mw_attention_trust,2,4,67834,2023-08-22 13:55:17
4961,5032,7378,mw_efficacy_eff,2,1,67834,2023-08-22 13:55:17
4962,5033,7378,mw_independence_authority,0,1,67834,2023-08-22 13:55:17
